Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1121888.9.peg.16	CDS	NZ_AUDL01000004	23651	24334	2	+	684	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	- none -	 	 
fig|1121888.9.peg.17	CDS	NZ_AUDL01000004	24493	25701	1	+	1209	FIG00648790: hypothetical protein	- none -	 	 
fig|1121888.9.peg.18	CDS	NZ_AUDL01000004	25708	26355	1	+	648	Phosphoglycolate phosphatase (EC 3.1.3.18)	2-phosphoglycolate salvage; <br>Glycolate, glyoxylate interconversions	 	 
fig|1121888.9.peg.19	CDS	NZ_AUDL01000004	26360	26932	2	+	573	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -	 	 
fig|1121888.9.peg.20	CDS	NZ_AUDL01000004	26993	27658	2	+	666	MBL-fold metallo-hydrolase superfamily	- none -	 	 
fig|1121888.9.peg.21	CDS	NZ_AUDL01000004	27740	28468	2	+	729	hypothetical protein	- none -	 	 
fig|1121888.9.peg.22	CDS	NZ_AUDL01000004	28469	29221	2	+	753	hypothetical protein	- none -	 	 
fig|1121888.9.peg.23	CDS	NZ_AUDL01000004	29233	29946	1	+	714	hypothetical protein	- none -	 	 
fig|1121888.9.peg.24	CDS	NZ_AUDL01000004	30524	29979	-2	-	546	Benzodiazepine receptor TspO	- none -	 	 
fig|1121888.9.peg.25	CDS	NZ_AUDL01000004	30609	31691	3	+	1083	Diphosphomevalonate decarboxylase (EC 4.1.1.33)	Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1121888.9.peg.26	CDS	NZ_AUDL01000004	31723	31941	1	+	219	hypothetical protein	- none -	 	 
fig|1121888.9.peg.27	CDS	NZ_AUDL01000004	31941	32246	3	+	306	hypothetical protein	- none -	 	 
fig|1121888.9.peg.28	CDS	NZ_AUDL01000004	32250	33188	3	+	939	Phosphomevalonate kinase (EC 2.7.4.2)	Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1121888.9.peg.29	CDS	NZ_AUDL01000004	33262	33852	1	+	591	Uncharacterized membrane-anchored protein	- none -	 	 
fig|1121888.9.peg.30	CDS	NZ_AUDL01000004	33915	34871	3	+	957	Similar to (S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase	- none -	 	 
fig|1121888.9.peg.31	CDS	NZ_AUDL01000004	35332	36240	1	+	909	LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)	- none -	 	 
fig|1121888.9.peg.32	CDS	NZ_AUDL01000004	36910	36302	-1	-	609	hypothetical protein	- none -	 	 
fig|1121888.9.peg.33	CDS	NZ_AUDL01000004	37687	37187	-1	-	501	probable membrane protein NMA1128	- none -	 	 
fig|1121888.9.peg.34	CDS	NZ_AUDL01000004	37734	38117	3	+	384	hypothetical protein	- none -	 	 
fig|1121888.9.peg.35	CDS	NZ_AUDL01000004	38167	38652	1	+	486	hypothetical protein	- none -	 	 
fig|1121888.9.peg.36	CDS	NZ_AUDL01000004	39862	38759	-1	-	1104	N-acetylglucosaminyltransferase (EC 2.4.1.-)	- none -	 	 
fig|1121888.9.peg.37	CDS	NZ_AUDL01000004	40803	39859	-3	-	945	hypothetical protein	- none -	 	 
fig|1121888.9.peg.38	CDS	NZ_AUDL01000004	40896	41450	3	+	555	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	- none -	 	 
fig|1121888.9.peg.39	CDS	NZ_AUDL01000004	41557	42693	1	+	1137	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	- none -	 	 
fig|1121888.9.peg.40	CDS	NZ_AUDL01000004	42773	43540	2	+	768	N-formylkynurenine (Aryl-) formamidase (EC 3.5.1.9)	- none -	 	 
fig|1121888.9.peg.41	CDS	NZ_AUDL01000004	43716	44114	3	+	399	Histone acetyltransferase HPA2 and related acetyltransferases	- none -	 	 
fig|1121888.9.peg.42	CDS	NZ_AUDL01000004	44198	44566	2	+	369	hypothetical protein	- none -	 	 
fig|1121888.9.peg.43	CDS	NZ_AUDL01000004	44673	45389	3	+	717	hypothetical protein	- none -	 	 
fig|1121888.9.peg.44	CDS	NZ_AUDL01000004	46634	45534	-2	-	1101	hypothetical protein	- none -	 	 
fig|1121888.9.peg.45	CDS	NZ_AUDL01000004	46870	49680	1	+	2811	TonB-dependent receptor	Ton and Tol transport systems	 	 
fig|1121888.9.peg.46	CDS	NZ_AUDL01000004	49754	50812	2	+	1059	phytase	- none -	 	 
fig|1121888.9.peg.47	CDS	NZ_AUDL01000004	52548	50944	-3	-	1605	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	Pyruvate metabolism I: anaplerotic reactions, PEP	 	 
fig|1121888.9.peg.48	CDS	NZ_AUDL01000004	53235	52849	-3	-	387	FIG00018398: hypothetical regulator	- none -	 	 
fig|1121888.9.peg.49	CDS	NZ_AUDL01000004	53427	54791	3	+	1365	Saccharopine dehydrogenase [NADP, L-glutamate-forming] (EC 1.5.1.10)	- none -	 	 
fig|1121888.9.peg.50	CDS	NZ_AUDL01000004	56689	54938	-1	-	1752	Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor	Ton and Tol transport systems	 	 
fig|1121888.9.peg.51	CDS	NZ_AUDL01000004	58201	56783	-1	-	1419	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids	 	 
fig|1121888.9.peg.52	CDS	NZ_AUDL01000004	58569	58198	-3	-	372	Transcriptional regulator, MecI family	- none -	 	 
fig|1121888.9.peg.53	CDS	NZ_AUDL01000004	59058	58636	-3	-	423	hypothetical protein	- none -	 	 
fig|1121888.9.peg.54	CDS	NZ_AUDL01000004	59869	59159	-1	-	711	Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor	Ton and Tol transport systems	 	 
fig|1121888.9.peg.55	CDS	NZ_AUDL01000004	61461	60073	-3	-	1389	N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)	- none -	 	 
fig|1121888.9.peg.56	CDS	NZ_AUDL01000004	63402	63235	-3	-	168	hypothetical protein	- none -	 	 
fig|1121888.9.peg.57	CDS	NZ_AUDL01000004	63779	63555	-2	-	225	hypothetical protein	- none -	 	 
fig|1121888.9.peg.58	CDS	NZ_AUDL01000004	65084	64011	-2	-	1074	hypothetical protein	- none -	 	 
fig|1121888.9.peg.59	CDS	NZ_AUDL01000004	66134	65094	-2	-	1041	hypothetical protein	- none -	 	 
fig|1121888.9.peg.60	CDS	NZ_AUDL01000004	67510	66134	-1	-	1377	hypothetical protein	- none -	 	 
fig|1121888.9.peg.61	CDS	NZ_AUDL01000004	67573	67794	1	+	222	hypothetical protein	- none -	 	 
fig|1121888.9.peg.62	CDS	NZ_AUDL01000004	70965	67906	-3	-	3060	Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7)	DNA replication strays	 	 
fig|1121888.9.peg.63	CDS	NZ_AUDL01000004	72150	70969	-3	-	1182	DNA polymerase IV (EC 2.7.7.7)	DNA repair, bacterial	 	 
fig|1121888.9.peg.64	CDS	NZ_AUDL01000004	72236	73000	2	+	765	hypothetical protein	- none -	 	 
fig|1121888.9.peg.65	CDS	NZ_AUDL01000004	73237	74775	1	+	1539	hypothetical protein	- none -	 	 
fig|1121888.9.peg.66	CDS	NZ_AUDL01000004	74859	75134	3	+	276	hypothetical protein	- none -	 	 
fig|1121888.9.peg.67	CDS	NZ_AUDL01000004	77749	75170	-1	-	2580	hypothetical protein	- none -	 	 
fig|1121888.9.peg.68	CDS	NZ_AUDL01000004	79146	77752	-3	-	1395	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|1121888.9.peg.69	CDS	NZ_AUDL01000004	82188	79159	-3	-	3030	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|1121888.9.peg.70	CDS	NZ_AUDL01000004	82843	83175	1	+	333	hypothetical protein	- none -	 	 
fig|1121888.9.peg.71	CDS	NZ_AUDL01000004	83456	83725	2	+	270	hypothetical protein	- none -	 	 
fig|1121888.9.peg.72	CDS	NZ_AUDL01000004	84129	84377	3	+	249	hypothetical protein	- none -	 	 
fig|1121888.9.peg.73	CDS	NZ_AUDL01000004	84453	84923	3	+	471	hypothetical protein	- none -	 	 
fig|1121888.9.peg.74	CDS	NZ_AUDL01000004	85058	86089	2	+	1032	hypothetical protein	- none -	 	 
fig|1121888.9.peg.75	CDS	NZ_AUDL01000004	86270	86713	2	+	444	hypothetical protein	- none -	 	 
fig|1121888.9.peg.76	CDS	NZ_AUDL01000004	86753	87358	2	+	606	hypothetical protein	- none -	 	 
fig|1121888.9.peg.77	CDS	NZ_AUDL01000004	87389	88198	2	+	810	peptidase M12A astacin	- none -	 	 
fig|1121888.9.peg.78	CDS	NZ_AUDL01000004	88250	89053	2	+	804	hypothetical protein	- none -	 	 
fig|1121888.9.peg.79	CDS	NZ_AUDL01000004	89136	89846	3	+	711	hypothetical protein	- none -	 	 
fig|1121888.9.peg.80	CDS	NZ_AUDL01000004	91552	89873	-1	-	1680	Transcriptional regulator, AraC family	- none -	 	 
fig|1121888.9.peg.81	CDS	NZ_AUDL01000004	91825	91658	-1	-	168	hypothetical protein	- none -	 	 
fig|1121888.9.peg.82	CDS	NZ_AUDL01000004	91901	92647	2	+	747	hypothetical protein	- none -	 	 
fig|1121888.9.peg.83	CDS	NZ_AUDL01000004	92958	93806	3	+	849	Transcriptional regulator, AraC family	- none -	 	 
fig|1121888.9.peg.84	CDS	NZ_AUDL01000004	93981	94823	3	+	843	Tetracycline resistance element mobilization regulatory protein RteC	- none -	 	 
fig|1121888.9.peg.85	CDS	NZ_AUDL01000004	94925	95383	2	+	459	hypothetical protein	- none -	 	 
fig|1121888.9.peg.86	CDS	NZ_AUDL01000004	95460	96911	3	+	1452	FIG01092183: hypothetical protein	- none -	 	 
fig|1121888.9.peg.87	CDS	NZ_AUDL01000004	96917	99001	2	+	2085	DNA topoisomerase III, Bacteroidales-type (EC 5.99.1.2)	DNA topoisomerases, Type I, ATP-independent	 	 
fig|1121888.9.peg.88	CDS	NZ_AUDL01000004	99234	99671	3	+	438	hypothetical protein	- none -	 	 
fig|1121888.9.peg.89	CDS	NZ_AUDL01000004	99658	105063	1	+	5406	Putative DNA methylase	- none -	 	 
fig|1121888.9.peg.90	CDS	NZ_AUDL01000004	105889	105074	-1	-	816	Tetracycline resistance element mobilization regulatory protein RteC	- none -	 	 
fig|1121888.9.peg.91	CDS	NZ_AUDL01000004	106406	105996	-2	-	411	hypothetical protein	- none -	 	 
fig|1121888.9.peg.92	CDS	NZ_AUDL01000004	107502	106408	-3	-	1095	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	Anaerobic respiratory reductases	 	 
fig|1121888.9.peg.93	CDS	NZ_AUDL01000004	107999	107523	-2	-	477	hypothetical protein	- none -	 	 
fig|1121888.9.peg.94	CDS	NZ_AUDL01000004	108605	108015	-2	-	591	NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2)	- none -	 	 
fig|1121888.9.peg.95	CDS	NZ_AUDL01000004	109624	108710	-1	-	915	Transcriptional regulator, AraC family	- none -	 	 
fig|1121888.9.peg.96	CDS	NZ_AUDL01000004	110512	109697	-1	-	816	Short-chain dehydrogenase	- none -	 	 
fig|1121888.9.peg.97	CDS	NZ_AUDL01000004	111340	110819	-1	-	522	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -	 	 
fig|1121888.9.peg.98	CDS	NZ_AUDL01000004	111792	111427	-3	-	366	Transcriptional regulator, HxlR family	- none -	 	 
fig|1121888.9.peg.99	CDS	NZ_AUDL01000004	111900	112259	3	+	360	hypothetical protein	- none -	 	 
fig|1121888.9.peg.100	CDS	NZ_AUDL01000004	112653	112282	-3	-	372	Transcriptional regulator, HxlR family	- none -	 	 
fig|1121888.9.peg.101	CDS	NZ_AUDL01000004	112747	113124	1	+	378	hypothetical protein	- none -	 	 
fig|1121888.9.peg.102	CDS	NZ_AUDL01000004	115036	113519	-1	-	1518	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	- none -	 	 
fig|1121888.9.peg.103	CDS	NZ_AUDL01000004	115108	116100	1	+	993	Transcriptional regulator, AraC family	- none -	 	 
fig|1121888.9.peg.104	CDS	NZ_AUDL01000004	118161	116167	-3	-	1995	Putative mobilization protein BF0133	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.105	CDS	NZ_AUDL01000004	119549	118263	-2	-	1287	Putative conjugative transposon mobilization protein BF0132	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.106	CDS	NZ_AUDL01000004	119989	119552	-1	-	438	hypothetical protein clusted with conjugative transposons, BF0131	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.107	CDS	NZ_AUDL01000004	120688	121455	1	+	768	Conjugative transposon protein TraA	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.108	CDS	NZ_AUDL01000004	121467	121871	3	+	405	Conjugative transposon protein TraB	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.109	CDS	NZ_AUDL01000004	121875	122510	3	+	636	Conjugative transposon protein TraD	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.110	CDS	NZ_AUDL01000004	122557	123378	1	+	822	hypothetical protein	- none -	 	 
fig|1121888.9.peg.111	CDS	NZ_AUDL01000004	123576	123881	3	+	306	Conjugative transposon protein TraE	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.112	CDS	NZ_AUDL01000004	123894	124226	3	+	333	Conjugative transposon protein TraF	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.113	CDS	NZ_AUDL01000004	124223	126727	2	+	2505	Conjugative transposon protein TraG	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.114	CDS	NZ_AUDL01000004	126757	127389	1	+	633	Conjugative transposon protein TraI	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.115	CDS	NZ_AUDL01000004	127393	128388	1	+	996	Conjugative transposon protein TraJ	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.116	CDS	NZ_AUDL01000004	128410	129033	1	+	624	Conjugative transposon protein TraK	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.117	CDS	NZ_AUDL01000004	129047	129484	2	+	438	FIG01092846: hypothetical protein	- none -	 	 
fig|1121888.9.peg.118	CDS	NZ_AUDL01000004	129775	131097	1	+	1323	Conjugative transposon protein TraM	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.119	CDS	NZ_AUDL01000004	131121	132014	3	+	894	Conjugative transposon protein TraN	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.120	CDS	NZ_AUDL01000004	132036	132596	3	+	561	Conjugative transposon protein TraO	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.121	CDS	NZ_AUDL01000004	132607	133047	1	+	441	Conjugative transposon protein TraQ	Conjugative transposon, Bacteroidales	 	 
fig|1121888.9.peg.122	CDS	NZ_AUDL01000004	133577	134029	2	+	453	Transcriptional regulatory protein UhpA	- none -	 	 
fig|1121888.9.peg.123	CDS	NZ_AUDL01000004	134104	134661	1	+	558	hypothetical protein	- none -	 	 
fig|1121888.9.peg.124	CDS	NZ_AUDL01000004	135714	134908	-3	-	807	ThiF family protein, ubiquitin-activating enzyme	- none -	 	 
fig|1121888.9.peg.125	CDS	NZ_AUDL01000004	136439	135711	-2	-	729	hypothetical protein	- none -	 	 
fig|1121888.9.peg.126	CDS	NZ_AUDL01000004	137611	136436	-1	-	1176	hypothetical protein	- none -	 	 
fig|1121888.9.peg.127	CDS	NZ_AUDL01000004	137846	137628	-2	-	219	hypothetical protein	- none -	 	 
fig|1121888.9.peg.128	CDS	NZ_AUDL01000004	138471	137872	-3	-	600	hypothetical protein	- none -	 	 
fig|1121888.9.peg.129	CDS	NZ_AUDL01000004	138678	138484	-3	-	195	hypothetical protein	- none -	 	 
fig|1121888.9.peg.130	CDS	NZ_AUDL01000004	138888	138691	-3	-	198	hypothetical protein	- none -	 	 
fig|1121888.9.peg.131	CDS	NZ_AUDL01000004	140015	138942	-2	-	1074	Mycobacteriophage Barnyard protein gp56	- none -	 	 
fig|1121888.9.peg.132	CDS	NZ_AUDL01000004	140437	140060	-1	-	378	Single-stranded DNA-binding protein	DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway	 	 
fig|1121888.9.peg.133	CDS	NZ_AUDL01000004	141295	142077	1	+	783	hypothetical protein	- none -	 	 
fig|1121888.9.peg.134	CDS	NZ_AUDL01000004	142143	142271	3	+	129	hypothetical protein	- none -	 	 
fig|1121888.9.peg.135	CDS	NZ_AUDL01000004	142358	146122	2	+	3765	hypothetical protein	- none -	 	 
fig|1121888.9.peg.136	CDS	NZ_AUDL01000004	146368	147351	1	+	984	hypothetical protein	- none -	 	 
fig|1121888.9.peg.137	CDS	NZ_AUDL01000004	147341	148183	2	+	843	hypothetical protein	- none -	 	 
fig|1121888.9.peg.138	CDS	NZ_AUDL01000004	148183	150195	1	+	2013	N-6 DNA methylase	- none -	 	 
fig|1121888.9.peg.139	CDS	NZ_AUDL01000004	150201	151568	3	+	1368	hypothetical protein	- none -	 	 
fig|1121888.9.peg.140	CDS	NZ_AUDL01000004	151553	155692	2	+	4140	Serine/threonine protein kinase	- none -	 	 
fig|1121888.9.peg.141	CDS	NZ_AUDL01000004	155695	157251	1	+	1557	hypothetical protein	- none -	 	 
fig|1121888.9.peg.142	CDS	NZ_AUDL01000004	157262	162640	2	+	5379	hypothetical protein	- none -	 	 
fig|1121888.9.peg.143	CDS	NZ_AUDL01000004	162640	163329	1	+	690	Protein serine/threonine phosphatase PrpC, regulation of stationary phase	- none -	 	 
fig|1121888.9.peg.144	CDS	NZ_AUDL01000004	163510	163400	-1	-	111	hypothetical protein	- none -	 	 
fig|1121888.9.peg.145	CDS	NZ_AUDL01000004	163715	164566	2	+	852	Tyrosine type site-specific recombinase	- none -	 	 
fig|1121888.9.peg.146	CDS	NZ_AUDL01000004	165951	165223	-3	-	729	Putative transmembrane protein	- none -	 	 
fig|1121888.9.peg.147	CDS	NZ_AUDL01000004	166771	166088	-1	-	684	Transcriptional regulator, Crp/Fnr family	Oxidative stress	 	 
fig|1121888.9.peg.148	CDS	NZ_AUDL01000004	166911	168518	3	+	1608	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	Pyruvate metabolism I: anaplerotic reactions, PEP	 	 
fig|1121888.9.peg.149	CDS	NZ_AUDL01000004	168753	169133	3	+	381	Glycine cleavage system H protein	Glycine and Serine Utilization; <br>Glycine cleavage system	 	 
fig|1121888.9.peg.150	CDS	NZ_AUDL01000004	169135	170253	1	+	1119	Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	Glycine and Serine Utilization; <br>Glycine cleavage system	 	 
fig|1121888.9.peg.151	CDS	NZ_AUDL01000004	170258	170629	2	+	372	Glycine cleavage system H protein	Glycine and Serine Utilization; <br>Glycine cleavage system	 	 
fig|1121888.9.peg.152	CDS	NZ_AUDL01000004	170626	171222	1	+	597	hypothetical protein	- none -	 	 
fig|1121888.9.peg.153	CDS	NZ_AUDL01000004	171399	172646	3	+	1248	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	Glycine Biosynthesis; <br>Glycine and Serine Utilization	 	 
fig|1121888.9.peg.154	CDS	NZ_AUDL01000004	172657	175533	1	+	2877	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)	Glycine and Serine Utilization; <br>Glycine cleavage system	 	 
fig|1121888.9.peg.155	CDS	NZ_AUDL01000004	175773	176960	3	+	1188	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1121888.9.peg.156	CDS	NZ_AUDL01000004	177458	177078	-2	-	381	hypothetical protein	- none -	 	 
fig|1121888.9.peg.157	CDS	NZ_AUDL01000004	178174	177785	-1	-	390	hypothetical protein	- none -	 	 
fig|1121888.9.peg.158	CDS	NZ_AUDL01000004	179394	178174	-3	-	1221	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	5-FCL-like protein	 	 
fig|1121888.9.peg.159	CDS	NZ_AUDL01000004	179574	180278	3	+	705	Transcriptional regulator, Crp/Fnr family	Oxidative stress	 	 
fig|1121888.9.peg.160	CDS	NZ_AUDL01000004	180452	181669	2	+	1218	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1121888.9.peg.161	CDS	NZ_AUDL01000004	181874	183115	2	+	1242	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	- none -	 	 
fig|1121888.9.peg.162	CDS	NZ_AUDL01000004	183310	185589	1	+	2280	Cation/H+ antiporter	- none -	 	 
fig|1121888.9.peg.163	CDS	NZ_AUDL01000004	186366	185788	-3	-	579	Protein PhnA	- none -	 	 
fig|1121888.9.peg.164	CDS	NZ_AUDL01000004	186684	186568	-3	-	117	hypothetical protein	- none -	 	 
fig|1121888.9.peg.165	CDS	NZ_AUDL01000004	186876	186718	-3	-	159	hypothetical protein	- none -	 	 
fig|1121888.9.peg.166	CDS	NZ_AUDL01000004	187362	188324	3	+	963	hypothetical protein	- none -	 	 
fig|1121888.9.peg.167	CDS	NZ_AUDL01000004	188507	189301	2	+	795	hypothetical protein	- none -	 	 
fig|1121888.9.peg.168	CDS	NZ_AUDL01000004	189377	189781	2	+	405	hypothetical protein	- none -	 	 
fig|1121888.9.peg.169	CDS	NZ_AUDL01000004	189878	190825	2	+	948	Uncharacterized protein	- none -	 	 
fig|1121888.9.peg.170	CDS	NZ_AUDL01000004	191620	190961	-1	-	660	Beta-phosphoglucomutase (EC 5.4.2.6)	- none -	 	 
fig|1121888.9.peg.171	CDS	NZ_AUDL01000004	193463	191880	-2	-	1584	Inner-membrane proton/drug antiporter (MSF type) of tripartite multidrug efflux system	- none -	 	 
fig|1121888.9.peg.172	CDS	NZ_AUDL01000004	194517	193465	-3	-	1053	Membrane fusion component of MSF-type tripartite multidrug efflux system	- none -	 	 
fig|1121888.9.peg.173	CDS	NZ_AUDL01000004	195928	194573	-1	-	1356	Outer membrane component of tripartite multidrug resistance system	- none -	 	 
fig|1121888.9.peg.174	CDS	NZ_AUDL01000004	197052	196231	-3	-	822	Transcriptional regulator, AraC family	- none -	 	 
fig|1121888.9.peg.175	CDS	NZ_AUDL01000004	197589	197344	-3	-	246	hypothetical protein	- none -	 	 
fig|1121888.9.peg.176	CDS	NZ_AUDL01000004	199573	198647	-1	-	927	hypothetical protein	- none -	 	 
fig|1121888.9.peg.177	CDS	NZ_AUDL01000004	202143	199570	-3	-	2574	Membrane alanine aminopeptidase N (EC 3.4.11.2)	Aminopeptidases (EC 3.4.11.-)	 	 
fig|1121888.9.peg.178	CDS	NZ_AUDL01000004	202770	202453	-3	-	318	Thioredoxin	- none -	 	 
fig|1121888.9.peg.179	CDS	NZ_AUDL01000004	203035	205494	1	+	2460	Outer membrane assembly protein	- none -	 	 
fig|1121888.9.peg.180	CDS	NZ_AUDL01000004	205728	205901	3	+	174	hypothetical protein	- none -	 	 
fig|1121888.9.peg.181	CDS	NZ_AUDL01000004	205898	206671	2	+	774	Possible restriction endonuclease	- none -	 	 
fig|1121888.9.peg.182	CDS	NZ_AUDL01000004	206822	207268	2	+	447	Very-short-patch mismatch repair endonuclease (G-T specific)	DNA repair, bacterial	 	 
fig|1121888.9.peg.183	CDS	NZ_AUDL01000004	207359	207673	2	+	315	Ribosome-associated inhibitor A	- none -	 	 
fig|1121888.9.peg.184	CDS	NZ_AUDL01000004	208484	207819	-2	-	666	hypothetical protein	- none -	 	 
fig|1121888.9.peg.185	CDS	NZ_AUDL01000004	208806	209294	3	+	489	hypothetical protein	- none -	 	 
fig|1121888.9.peg.186	CDS	NZ_AUDL01000004	209558	210940	2	+	1383	Ammonium transporter	Ammonia assimilation	 	 
fig|1121888.9.peg.187	CDS	NZ_AUDL01000004	211106	211783	2	+	678	tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33)	- none -	 	 
fig|1121888.9.peg.188	CDS	NZ_AUDL01000004	211827	212465	3	+	639	hypothetical protein	- none -	 	 
fig|1121888.9.peg.189	CDS	NZ_AUDL01000004	212602	212928	1	+	327	Methylated-DNA-[protein]-cysteine S-methyltransferase	- none -	 	 
fig|1121888.9.peg.190	CDS	NZ_AUDL01000004	214432	213107	-1	-	1326	Two-component system sensor histidine kinase	- none -	 	 
fig|1121888.9.peg.191	CDS	NZ_AUDL01000004	216095	214701	-2	-	1395	Two-component transcriptional response regulator, LuxR family	- none -	 	 
fig|1121888.9.peg.192	CDS	NZ_AUDL01000004	216203	217447	2	+	1245	RND efflux system, membrane fusion protein	- none -	 	 
fig|1121888.9.peg.193	CDS	NZ_AUDL01000004	217597	218304	1	+	708	ABC transporter, ATP-binding protein	- none -	 	 
