Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1736533.8.peg.32	CDS	NZ_LMEF01000001	36572	37168	2	+	597	hypothetical protein	- none -	 	 
fig|1736533.8.peg.33	CDS	NZ_LMEF01000001	37618	39087	1	+	1470	FIG01423360: glycoside hydrolase	- none -	 	 
fig|1736533.8.peg.34	CDS	NZ_LMEF01000001	40297	39260	-1	-	1038	hypothetical protein	- none -	 	 
fig|1736533.8.peg.35	CDS	NZ_LMEF01000001	40497	40880	3	+	384	Two-component response regulator CheY subfamily	- none -	 	 
fig|1736533.8.peg.36	CDS	NZ_LMEF01000001	41381	42862	2	+	1482	Uncharacterized ankyrin-repeat-containing protein Fjoh_4067	- none -	 	 
fig|1736533.8.peg.37	CDS	NZ_LMEF01000001	42984	43463	3	+	480	Uncharacterized protein Fjoh_4068	- none -	 	 
fig|1736533.8.peg.38	CDS	NZ_LMEF01000001	43546	45726	1	+	2181	Uncharacterized transmembrane, FAD-binding oxidoreductase Fjoh_4069	- none -	 	 
fig|1736533.8.peg.39	CDS	NZ_LMEF01000001	45997	47013	1	+	1017	FAD:protein FMN transferase (EC 2.7.1.180) @ FAD:protein FMN transferase (EC 2.7.1.180), Fjoh_4069-associated	- none -	 	 
fig|1736533.8.peg.40	CDS	NZ_LMEF01000001	47183	48250	2	+	1068	Transcriptional regulator, AraC family	- none -	 	 
fig|1736533.8.peg.41	CDS	NZ_LMEF01000001	48323	49165	2	+	843	Mlr3941 protein	- none -	 	 
fig|1736533.8.peg.42	CDS	NZ_LMEF01000001	50415	49297	-3	-	1119	Efflux ABC transporter, permease protein	- none -	 	 
fig|1736533.8.peg.43	CDS	NZ_LMEF01000001	51518	50412	-2	-	1107	Domain of unknown function / Efflux ABC transporter, permease protein	- none -	 	 
fig|1736533.8.peg.44	CDS	NZ_LMEF01000001	52473	51733	-3	-	741	Efflux ABC transporter, ATP-binding protein	- none -	 	 
fig|1736533.8.peg.45	CDS	NZ_LMEF01000001	53606	52698	-2	-	909	Efflux ABC transporter, ATP-binding protein	- none -	 	 
fig|1736533.8.peg.46	CDS	NZ_LMEF01000001	54499	53606	-1	-	894	HlyD family secretion protein	- none -	 	 
fig|1736533.8.peg.47	CDS	NZ_LMEF01000001	55772	54507	-2	-	1266	Type I secretion system, outer membrane component LapE	- none -	 	 
fig|1736533.8.peg.48	CDS	NZ_LMEF01000001	56440	55838	-1	-	603	Transcriptional regulator, AcrR family	- none -	 	 
fig|1736533.8.peg.49	CDS	NZ_LMEF01000001	56712	56852	3	+	141	hypothetical protein	- none -	 	 
fig|1736533.8.peg.50	CDS	NZ_LMEF01000001	56870	57178	2	+	309	hypothetical protein	- none -	 	 
fig|1736533.8.peg.51	CDS	NZ_LMEF01000001	57212	57463	2	+	252	hypothetical protein	- none -	 	 
fig|1736533.8.peg.52	CDS	NZ_LMEF01000001	57541	58050	1	+	510	G/U mismatch-specific uracil DNA glycosylase (EC 3.2.2.28)	- none -	 	 
fig|1736533.8.peg.53	CDS	NZ_LMEF01000001	58145	58750	2	+	606	DNA-3-methyladenine glycosylase II (EC 3.2.2.21)	DNA Repair Base Excision	 	 
fig|1736533.8.peg.54	CDS	NZ_LMEF01000001	59204	59794	2	+	591	Transcriptional regulator, AcrR family	- none -	 	 
fig|1736533.8.peg.55	CDS	NZ_LMEF01000001	59945	60391	2	+	447	hypothetical protein	- none -	 	 
fig|1736533.8.peg.56	CDS	NZ_LMEF01000001	60656	62206	2	+	1551	Inner-membrane proton/drug antiporter (MSF type) of tripartite multidrug efflux system	- none -	 	 
fig|1736533.8.peg.57	CDS	NZ_LMEF01000001	62512	63099	1	+	588	Transcriptional regulator, AcrR family	- none -	 	 
fig|1736533.8.peg.58	CDS	NZ_LMEF01000001	63300	64109	3	+	810	Oxidoreductase of short-chain	- none -	 	 
fig|1736533.8.peg.59	CDS	NZ_LMEF01000001	64678	66354	1	+	1677	Circadian clock protein KaiC	- none -	 	 
fig|1736533.8.peg.60	CDS	NZ_LMEF01000001	66359	66655	2	+	297	Circadian oscillation regulator KaiB	- none -	 	 
fig|1736533.8.peg.61	CDS	NZ_LMEF01000001	66659	66958	2	+	300	Circadian oscillation regulator KaiB	- none -	 	 
fig|1736533.8.peg.62	CDS	NZ_LMEF01000001	66962	68221	2	+	1260	Two-component system sensor histidine kinase	- none -	 	 
fig|1736533.8.peg.63	CDS	NZ_LMEF01000001	68224	68625	1	+	402	Two-component transcriptional response regulator, LuxR family	- none -	 	 
fig|1736533.8.peg.64	CDS	NZ_LMEF01000001	69597	68779	-3	-	819	Methionine ABC transporter substrate-binding protein	Methionine Biosynthesis; <br>Methionine Degradation	 	 
fig|1736533.8.peg.65	CDS	NZ_LMEF01000001	70293	69640	-3	-	654	Methionine ABC transporter permease protein	Methionine Biosynthesis; <br>Methionine Degradation	 	 
fig|1736533.8.peg.66	CDS	NZ_LMEF01000001	71317	70286	-1	-	1032	Methionine ABC transporter ATP-binding protein	Methionine Biosynthesis; <br>Methionine Degradation	 	 
fig|1736533.8.peg.67	CDS	NZ_LMEF01000001	71779	72195	1	+	417	Peroxiredoxin OsmC (EC 1.11.1.15)	- none -	 	 
fig|1736533.8.peg.68	CDS	NZ_LMEF01000001	72264	73061	3	+	798	Bll0272 protein	- none -	 	 
fig|1736533.8.peg.69	CDS	NZ_LMEF01000001	74192	73221	-2	-	972	Hydrogen peroxide-inducible genes activator => OxyR	- none -	 	 
fig|1736533.8.peg.70	CDS	NZ_LMEF01000001	74671	74925	1	+	255	hypothetical protein	- none -	 	 
fig|1736533.8.peg.71	CDS	NZ_LMEF01000001	76534	74954	-1	-	1581	beta-galactosidase (EC 3.2.1.23)	- none -	 	 
fig|1736533.8.peg.72	CDS	NZ_LMEF01000001	77982	76945	-3	-	1038	Transcriptional regulator, LacI/PurR family	- none -	 	 
fig|1736533.8.peg.73	CDS	NZ_LMEF01000001	79765	78164	-1	-	1602	Na+/H+ antiporter	- none -	 	 
fig|1736533.8.peg.74	CDS	NZ_LMEF01000001	80003	82354	2	+	2352	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	Potassium homeostasis	 	 
fig|1736533.8.peg.75	CDS	NZ_LMEF01000001	83978	82572	-2	-	1407	Efflux transport system, outer membrane factor (OMF) lipoprotein	- none -	 	 
fig|1736533.8.peg.76	CDS	NZ_LMEF01000001	87164	83997	-2	-	3168	RND efflux system, inner membrane transporter	- none -	 	 
fig|1736533.8.peg.77	CDS	NZ_LMEF01000001	88334	87171	-2	-	1164	RND efflux system, membrane fusion protein	- none -	 	 
fig|1736533.8.peg.78	CDS	NZ_LMEF01000001	88601	89644	2	+	1044	Putative two-component system sensor protein, no kinase domain	- none -	 	 
fig|1736533.8.peg.79	CDS	NZ_LMEF01000001	89644	90375	1	+	732	Two-component transcriptional response regulator, LuxR family	- none -	 	 
fig|1736533.8.peg.80	CDS	NZ_LMEF01000001	90670	90963	1	+	294	hypothetical protein	- none -	 	 
fig|1736533.8.peg.81	CDS	NZ_LMEF01000001	91807	91196	-1	-	612	Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein	- none -	 	 
fig|1736533.8.peg.82	CDS	NZ_LMEF01000001	92299	91820	-1	-	480	Thioredoxin	- none -	 	 
fig|1736533.8.peg.83	CDS	NZ_LMEF01000001	92512	93348	1	+	837	Uncharacterized integral membrane protein SSO0015	- none -	 	 
fig|1736533.8.peg.84	CDS	NZ_LMEF01000001	93353	93742	2	+	390	hypothetical protein	- none -	 	 
fig|1736533.8.peg.85	CDS	NZ_LMEF01000001	93897	94919	3	+	1023	Putative oxidoreductase	- none -	 	 
fig|1736533.8.peg.86	CDS	NZ_LMEF01000001	97522	95075	-1	-	2448	Ferrichrome-iron receptor	- none -	 	 
fig|1736533.8.peg.87	CDS	NZ_LMEF01000001	97702	98982	1	+	1281	3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9), FadA2	Biotin biosynthesis; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation	 	 
fig|1736533.8.peg.88	CDS	NZ_LMEF01000001	99649	99038	-1	-	612	FMN-dependent NADH-azoreductase (EC 1.7.1.6)	- none -	 	 
fig|1736533.8.peg.89	CDS	NZ_LMEF01000001	99758	100072	2	+	315	Transcriptional regulator, HxlR family	- none -	 	 
fig|1736533.8.peg.90	CDS	NZ_LMEF01000001	100568	101002	2	+	435	hypothetical protein	- none -	 	 
fig|1736533.8.peg.91	CDS	NZ_LMEF01000001	102492	101050	-3	-	1443	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	CBSS-84588.1.peg.1247; <br>Metallocarboxypeptidases (EC 3.4.17.-); <br>Murein Hydrolases	 	 
fig|1736533.8.peg.92	CDS	NZ_LMEF01000001	102762	103412	3	+	651	hypothetical protein	- none -	 	 
fig|1736533.8.peg.93	CDS	NZ_LMEF01000001	105506	103518	-2	-	1989	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper Transport System; <br>Copper homeostasis	 	 
fig|1736533.8.peg.94	CDS	NZ_LMEF01000001	107012	105783	-2	-	1230	CzcABC family efflux RND transporter, membrane fusion protein	- none -	 	 
fig|1736533.8.peg.95	CDS	NZ_LMEF01000001	108262	107015	-1	-	1248	hypothetical protein	- none -	 	 
fig|1736533.8.peg.96	CDS	NZ_LMEF01000001	111508	108383	-1	-	3126	CzcABC family efflux RND transporter, transmembrane protein	- none -	 	 
fig|1736533.8.peg.97	CDS	NZ_LMEF01000001	111937	111614	-1	-	324	hypothetical protein	- none -	 	 
fig|1736533.8.peg.98	CDS	NZ_LMEF01000001	112258	112362	1	+	105	hypothetical protein	- none -	 	 
fig|1736533.8.peg.99	CDS	NZ_LMEF01000001	112440	112622	3	+	183	corresponds to STY3948 from Accession AL513382: Salmonella typhi CT18	- none -	 	 
fig|1736533.8.peg.100	CDS	NZ_LMEF01000001	112786	112911	1	+	126	hypothetical protein	- none -	 	 
fig|1736533.8.peg.101	CDS	NZ_LMEF01000001	112922	113695	2	+	774	hypothetical protein	- none -	 	 
fig|1736533.8.peg.102	CDS	NZ_LMEF01000001	114285	113692	-3	-	594	Putative chemotaxis protein-glutamate methylesterase (EC 3.1.1.61)	- none -	 	 
fig|1736533.8.peg.103	CDS	NZ_LMEF01000001	115076	114267	-2	-	810	MCP methyltransferase, CheR-type	- none -	 	 
fig|1736533.8.peg.104	CDS	NZ_LMEF01000001	115450	115085	-1	-	366	Two-component system sensor histidine kinase	- none -	 	 
fig|1736533.8.peg.105	CDS	NZ_LMEF01000001	119126	115554	-2	-	3573	Two-component system sensor histidine kinase	- none -	 	 
fig|1736533.8.peg.106	CDS	NZ_LMEF01000001	120355	119141	-1	-	1215	Two-component system sensor histidine kinase/response regulator hybrid	- none -	 	 
fig|1736533.8.peg.107	CDS	NZ_LMEF01000001	120661	121509	1	+	849	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|1736533.8.peg.108	CDS	NZ_LMEF01000001	121641	121904	3	+	264	Asl0795 protein	- none -	 	 
fig|1736533.8.peg.109	CDS	NZ_LMEF01000001	123070	122243	-1	-	828	hypothetical protein	- none -	 	 
fig|1736533.8.peg.110	CDS	NZ_LMEF01000001	123789	123451	-3	-	339	hypothetical protein	- none -	 	 
fig|1736533.8.peg.111	CDS	NZ_LMEF01000001	123992	124207	2	+	216	hypothetical protein	- none -	 	 
fig|1736533.8.peg.112	CDS	NZ_LMEF01000001	124702	124274	-1	-	429	Two-component response regulator CheY subfamily	- none -	 	 
fig|1736533.8.peg.113	CDS	NZ_LMEF01000001	124956	125459	3	+	504	General stress protein	- none -	 	 
fig|1736533.8.peg.114	CDS	NZ_LMEF01000001	125891	125571	-2	-	321	Endo/excinuclease amino terminal domain protein	- none -	 	 
fig|1736533.8.peg.115	CDS	NZ_LMEF01000001	126736	126026	-1	-	711	FIG003003: hypothetical protein	- none -	 	 
fig|1736533.8.peg.116	CDS	NZ_LMEF01000001	127464	126733	-3	-	732	Endonuclease	- none -	 	 
fig|1736533.8.peg.117	CDS	NZ_LMEF01000001	128131	127541	-1	-	591	Stress response diiron-containing protein YciF	- none -	 	 
fig|1736533.8.peg.118	CDS	NZ_LMEF01000001	128323	128850	1	+	528	hypothetical protein	- none -	 	 
fig|1736533.8.peg.119	CDS	NZ_LMEF01000001	129593	128949	-2	-	645	hypothetical protein	- none -	 	 
fig|1736533.8.peg.120	CDS	NZ_LMEF01000001	129850	129689	-1	-	162	putative membrane protein	- none -	 	 
fig|1736533.8.peg.121	CDS	NZ_LMEF01000001	131049	129958	-3	-	1092	Hypothetical protein PA2244 (similar to DNA topoisomerase IB, but possibly involved in glycosyl-transfer)	DNA topoisomerases, Type I, ATP-independent	 	 
fig|1736533.8.peg.122	CDS	NZ_LMEF01000001	131399	131169	-2	-	231	hypothetical protein	- none -	 	 
fig|1736533.8.peg.123	CDS	NZ_LMEF01000001	131652	131548	-3	-	105	hypothetical protein	- none -	 	 
fig|1736533.8.peg.124	CDS	NZ_LMEF01000001	131906	132493	2	+	588	hypothetical protein	- none -	 	 
fig|1736533.8.peg.125	CDS	NZ_LMEF01000001	133741	132689	-1	-	1053	Cinnamyl alcohol dehydrogenase/reductase (EC 1.1.1.195) @ Alcohol dehydrogenase (EC 1.1.1.1)	5-FCL-like protein; <br>Butanol Biosynthesis	 	 
fig|1736533.8.peg.126	CDS	NZ_LMEF01000001	134355	133951	-3	-	405	Transcriptional regulator	- none -	 	 
fig|1736533.8.peg.127	CDS	NZ_LMEF01000001	134794	134381	-1	-	414	Transcriptional regulator	- none -	 	 
fig|1736533.8.peg.128	CDS	NZ_LMEF01000001	135850	134978	-1	-	873	Transcriptional regulator, AraC family	- none -	 	 
fig|1736533.8.peg.129	CDS	NZ_LMEF01000001	136058	136645	2	+	588	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -	 	 
fig|1736533.8.peg.130	CDS	NZ_LMEF01000001	136746	137726	3	+	981	hypothetical protein	- none -	 	 
fig|1736533.8.peg.131	CDS	NZ_LMEF01000001	140687	137862	-2	-	2826	beta-galactosidase (EC 3.2.1.23)	- none -	 	 
fig|1736533.8.peg.132	CDS	NZ_LMEF01000001	140907	141290	3	+	384	hypothetical protein	- none -	 	 
fig|1736533.8.peg.133	CDS	NZ_LMEF01000001	141300	142166	3	+	867	Transcriptional regulator, AraC family	- none -	 	 
fig|1736533.8.peg.134	CDS	NZ_LMEF01000001	142223	142723	2	+	501	hypothetical protein	- none -	 	 
fig|1736533.8.peg.135	CDS	NZ_LMEF01000001	142735	143895	1	+	1161	Chromate transport protein ChrA	Resistance to chromium compounds	 	 
fig|1736533.8.peg.136	CDS	NZ_LMEF01000001	144541	144071	-1	-	471	hypothetical protein	- none -	 	 
fig|1736533.8.peg.137	CDS	NZ_LMEF01000001	145057	144560	-1	-	498	Thiol:disulfide interchange protein	- none -	 	 
fig|1736533.8.peg.138	CDS	NZ_LMEF01000001	145448	145699	2	+	252	Transcriptional regulator, ArsR family	CBSS-1085.1.peg.1363	 	 
fig|1736533.8.peg.139	CDS	NZ_LMEF01000001	145706	146812	2	+	1107	FMN oxidoreductase	- none -	 	 
fig|1736533.8.peg.140	CDS	NZ_LMEF01000001	148226	147087	-2	-	1140	Acyltransferase	- none -	 	 
fig|1736533.8.peg.141	CDS	NZ_LMEF01000001	148310	148447	2	+	138	hypothetical protein	- none -	 	 
fig|1736533.8.peg.142	CDS	NZ_LMEF01000001	149184	148486	-3	-	699	All7165 protein	- none -	 	 
fig|1736533.8.peg.143	CDS	NZ_LMEF01000001	151569	149353	-3	-	2217	beta-glucosidase (EC 3.2.1.21)	- none -	 	 
fig|1736533.8.peg.144	CDS	NZ_LMEF01000001	153444	151777	-3	-	1668	Regulatory protein SusR	- none -	 	 
fig|1736533.8.peg.145	CDS	NZ_LMEF01000001	156031	153770	-1	-	2262	Acyl-CoA dehydrogenase	- none -	 	 
fig|1736533.8.peg.146	CDS	NZ_LMEF01000001	157180	156263	-1	-	918	Uncharacterized inner membrane protein RarD	- none -	 	 
fig|1736533.8.peg.147	CDS	NZ_LMEF01000001	157281	158699	3	+	1419	DNA-binding transcriptional regulator, MocR family / aminotransferase domain	- none -	 	 
fig|1736533.8.peg.148	CDS	NZ_LMEF01000001	159708	158761	-3	-	948	probable membrane protein STY1534	- none -	 	 
fig|1736533.8.peg.149	CDS	NZ_LMEF01000001	160478	159756	-2	-	723	hypothetical protein	- none -	 	 
fig|1736533.8.peg.150	CDS	NZ_LMEF01000001	161977	160556	-1	-	1422	Two-component system sensor histidine kinase	- none -	 	 
fig|1736533.8.peg.151	CDS	NZ_LMEF01000001	162635	161961	-2	-	675	Two-component transcriptional response regulator, LuxR family	- none -	 	 
fig|1736533.8.peg.152	CDS	NZ_LMEF01000001	163362	162790	-3	-	573	Membrane protein	- none -	 	 
fig|1736533.8.peg.153	CDS	NZ_LMEF01000001	164059	163397	-1	-	663	Membrane protein	- none -	 	 
fig|1736533.8.peg.154	CDS	NZ_LMEF01000001	164183	164833	2	+	651	McbG-like protein	- none -	 	 
fig|1736533.8.peg.155	CDS	NZ_LMEF01000001	165876	164902	-3	-	975	hypothetical protein	- none -	 	 
fig|1736533.8.peg.156	CDS	NZ_LMEF01000001	166405	165908	-1	-	498	Acetyltransferase, GNAT family	- none -	 	 
fig|1736533.8.peg.157	CDS	NZ_LMEF01000001	167467	166427	-1	-	1041	GMP reductase (EC 1.7.1.7)	Purine conversions	 	 
fig|1736533.8.peg.158	CDS	NZ_LMEF01000001	168270	167677	-3	-	594	TRNA (Ms[2]io[6]A) -hydroxylase (EC 1.-.-.-)	- none -	 	 
fig|1736533.8.peg.159	CDS	NZ_LMEF01000001	169676	168402	-2	-	1275	Serine hydroxymethyltransferase (EC 2.1.2.1)	5-FCL-like protein; <br>Glycine Biosynthesis; <br>Glycine and Serine Utilization; <br>Serine Biosynthesis	 	 
fig|1736533.8.peg.160	CDS	NZ_LMEF01000001	169785	171068	3	+	1284	Fumarylacetoacetase (EC 3.7.1.2)	Homogentisate pathway of aromatic compound degradation; <br>Salicylate and gentisate catabolism	 	 
fig|1736533.8.peg.161	CDS	NZ_LMEF01000001	172320	171280	-3	-	1041	Agmatine deiminase (EC 3.5.3.12)	- none -	 	 
fig|1736533.8.peg.162	CDS	NZ_LMEF01000001	172507	174024	1	+	1518	Alkaline phosphatase (EC 3.1.3.1)	Phosphate metabolism; <br>Pterin synthesis related cluster	 	 
fig|1736533.8.peg.163	CDS	NZ_LMEF01000001	174226	175503	1	+	1278	Outer membrane porin F precursor	- none -	 	 
fig|1736533.8.peg.164	CDS	NZ_LMEF01000001	176504	175617	-2	-	888	N-carbamoylputrescine amidase (EC 3.5.1.53) @ Aliphatic amidase AmiE (EC 3.5.1.4)	- none -	 	 
fig|1736533.8.peg.165	CDS	NZ_LMEF01000001	177182	176772	-2	-	411	hypothetical protein	- none -	 	 
fig|1736533.8.peg.166	CDS	NZ_LMEF01000001	177211	177489	1	+	279	hypothetical protein	- none -	 	 
fig|1736533.8.peg.167	CDS	NZ_LMEF01000001	178388	177498	-2	-	891	hypothetical protein	- none -	 	 
fig|1736533.8.peg.168	CDS	NZ_LMEF01000001	178587	178468	-3	-	120	hypothetical protein	- none -	 	 
fig|1736533.8.peg.169	CDS	NZ_LMEF01000001	181377	178774	-3	-	2604	Chaperone protein ClpB (ATP-dependent unfoldase)	- none -	 	 
fig|1736533.8.peg.170	CDS	NZ_LMEF01000001	181585	181974	1	+	390	General stress protein	- none -	 	 
fig|1736533.8.peg.171	CDS	NZ_LMEF01000001	183216	182050	-3	-	1167	hypothetical protein	- none -	 	 
fig|1736533.8.peg.172	CDS	NZ_LMEF01000001	184214	183213	-2	-	1002	hypothetical protein	- none -	 	 
fig|1736533.8.peg.173	CDS	NZ_LMEF01000001	184442	185758	2	+	1317	Pectate lyase (EC 4.2.2.2)	- none -	 	 
fig|1736533.8.peg.174	CDS	NZ_LMEF01000001	187120	185840	-1	-	1281	Argininosuccinate lyase (EC 4.3.2.1)	- none -	 	 
fig|1736533.8.peg.175	CDS	NZ_LMEF01000001	188252	187182	-2	-	1071	N-succinyl-L-citrulline deacetylase	- none -	 	 
fig|1736533.8.peg.176	CDS	NZ_LMEF01000001	189111	188338	-3	-	774	N-succinylglutamate kinase	- none -	 	 
fig|1736533.8.peg.177	CDS	NZ_LMEF01000001	190133	189186	-2	-	948	N-succinylornithine carbamoyltransferase (EC 2.1.3.11)	- none -	 	 
fig|1736533.8.peg.178	CDS	NZ_LMEF01000001	190608	190219	-3	-	390	hypothetical protein	- none -	 	 
fig|1736533.8.peg.179	CDS	NZ_LMEF01000001	191478	190717	-3	-	762	Glutamate 5-kinase (EC 2.7.2.11)	Proline Synthesis	 	 
fig|1736533.8.peg.180	CDS	NZ_LMEF01000001	192770	191577	-2	-	1194	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	Proline Synthesis	 	 
fig|1736533.8.peg.181	CDS	NZ_LMEF01000001	193999	192860	-1	-	1140	N-succinylornithine aminotransferase	- none -	 	 
fig|1736533.8.peg.182	CDS	NZ_LMEF01000001	195063	194086	-3	-	978	N-succinyl-gamma-glutamyl-phosphate reductase	- none -	 	 
fig|1736533.8.peg.183	CDS	NZ_LMEF01000001	196249	195056	-1	-	1194	Argininosuccinate synthase (EC 6.3.4.5)	- none -	 	 
fig|1736533.8.peg.184	CDS	NZ_LMEF01000001	196955	196314	-2	-	642	N-succinyl-L-citrulline:glutamate succinyltransferase	- none -	 	 
fig|1736533.8.peg.185	CDS	NZ_LMEF01000001	199842	197566	-3	-	2277	Peptidase	- none -	 	 
fig|1736533.8.peg.186	CDS	NZ_LMEF01000001	200028	200879	3	+	852	LacX protein	- none -	 	 
fig|1736533.8.peg.187	CDS	NZ_LMEF01000001	200890	201438	1	+	549	Acetyltransferase, GNAT family	- none -	 	 
fig|1736533.8.peg.188	CDS	NZ_LMEF01000001	201572	202129	2	+	558	hypothetical protein	- none -	 	 
fig|1736533.8.peg.189	CDS	NZ_LMEF01000001	202347	202126	-3	-	222	hypothetical protein	- none -	 	 
fig|1736533.8.peg.190	CDS	NZ_LMEF01000001	203079	202453	-3	-	627	hypothetical protein	- none -	 	 
fig|1736533.8.peg.191	CDS	NZ_LMEF01000001	203220	203675	3	+	456	tmRNA-binding protein SmpB	Translation termination factors bacterial	 	 
fig|1736533.8.peg.192	CDS	NZ_LMEF01000001	203753	204391	2	+	639	hypothetical protein	- none -	 	 
fig|1736533.8.peg.193	CDS	NZ_LMEF01000001	204477	205484	3	+	1008	Fic domain protein, MA2133 type	- none -	 	 
fig|1736533.8.peg.194	CDS	NZ_LMEF01000001	206146	205505	-1	-	642	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	Lanthionine Synthetases; <br>Protein-L-isoaspartate O-methyltransferase; <br>Ton and Tol transport systems	 	 
fig|1736533.8.peg.195	CDS	NZ_LMEF01000001	206290	207255	1	+	966	Oxidoreductase, Gfo/Idh/MocA family	- none -	 	 
fig|1736533.8.peg.196	CDS	NZ_LMEF01000001	207345	208238	3	+	894	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis	 	 
