Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1603293.19.peg.22	CDS	NZ_JYGZ01000001	23526	23245	-3	-	282	hypothetical protein	- none -	 	 
fig|1603293.19.peg.23	CDS	NZ_JYGZ01000001	25240	23723	-1	-	1518	hypothetical protein	- none -	 	 
fig|1603293.19.peg.24	CDS	NZ_JYGZ01000001	25418	25870	2	+	453	tmRNA-binding protein SmpB	Translation termination factors bacterial	 	 
fig|1603293.19.peg.25	CDS	NZ_JYGZ01000001	26508	25867	-3	-	642	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	Lanthionine Synthetases; <br>Protein-L-isoaspartate O-methyltransferase; <br>Ton and Tol transport systems	 	 
fig|1603293.19.peg.26	CDS	NZ_JYGZ01000001	26608	27573	1	+	966	Oxidoreductase, Gfo/Idh/MocA family	- none -	 	 
fig|1603293.19.peg.27	CDS	NZ_JYGZ01000001	27577	28092	1	+	516	Protein involved in stability of MscS mechanosensitive channel	- none -	 	 
fig|1603293.19.peg.28	CDS	NZ_JYGZ01000001	28089	28979	3	+	891	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis	 	 
fig|1603293.19.peg.29	CDS	NZ_JYGZ01000001	29055	30275	3	+	1221	hypothetical protein	- none -	 	 
fig|1603293.19.peg.30	CDS	NZ_JYGZ01000001	30371	31036	2	+	666	Pyridoxal phosphate-containing protein YggS	- none -	 	 
fig|1603293.19.peg.31	CDS	NZ_JYGZ01000001	31098	32459	3	+	1362	DNA polymerase III epsilon subunit (EC 2.7.7.7)	CBSS-228410.1.peg.134; <br>CBSS-342610.3.peg.1536	 	 
fig|1603293.19.peg.32	CDS	NZ_JYGZ01000001	32478	33317	3	+	840	Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family	Potassium homeostasis	 	 
fig|1603293.19.peg.33	CDS	NZ_JYGZ01000001	33310	34230	1	+	921	tRNA dimethylallyltransferase (EC 2.5.1.75)	tRNA processing	 	 
fig|1603293.19.peg.34	CDS	NZ_JYGZ01000001	34233	34967	3	+	735	Acyl-acyl carrier protein thioesterase (EC 3.1.2.14)	- none -	 	 
fig|1603293.19.peg.35	CDS	NZ_JYGZ01000001	36642	35083	-3	-	1560	hypothetical protein	- none -	 	 
fig|1603293.19.peg.36	CDS	NZ_JYGZ01000001	37800	36658	-3	-	1143	Efflux ABC transporter, ATP-binding protein	- none -	 	 
fig|1603293.19.peg.37	CDS	NZ_JYGZ01000001	38365	37805	-1	-	561	Acetyltransferase, GNAT family	- none -	 	 
fig|1603293.19.peg.38	CDS	NZ_JYGZ01000001	39242	38394	-2	-	849	hypothetical protein	- none -	 	 
fig|1603293.19.peg.39	CDS	NZ_JYGZ01000001	39575	39270	-2	-	306	hypothetical protein	- none -	 	 
fig|1603293.19.peg.40	CDS	NZ_JYGZ01000001	39595	39759	1	+	165	hypothetical protein	- none -	 	 
fig|1603293.19.peg.41	CDS	NZ_JYGZ01000001	41236	39902	-1	-	1335	hypothetical protein	- none -	 	 
fig|1603293.19.peg.42	CDS	NZ_JYGZ01000001	42303	41275	-3	-	1029	FIG022979: MoxR-like ATPases	- none -	 	 
fig|1603293.19.peg.43	CDS	NZ_JYGZ01000001	43572	42394	-3	-	1179	hypothetical protein	- none -	 	 
fig|1603293.19.peg.44	CDS	NZ_JYGZ01000001	44350	43574	-1	-	777	hypothetical protein	- none -	 	 
fig|1603293.19.peg.45	CDS	NZ_JYGZ01000001	45278	44340	-2	-	939	hypothetical protein	- none -	 	 
fig|1603293.19.peg.46	CDS	NZ_JYGZ01000001	46244	45282	-2	-	963	hypothetical protein	- none -	 	 
fig|1603293.19.peg.47	CDS	NZ_JYGZ01000001	46266	47006	3	+	741	hypothetical protein	- none -	 	 
fig|1603293.19.peg.48	CDS	NZ_JYGZ01000001	48803	47007	-2	-	1797	hypothetical protein	- none -	 	 
fig|1603293.19.peg.49	CDS	NZ_JYGZ01000001	48814	49866	1	+	1053	hypothetical protein	- none -	 	 
fig|1603293.19.peg.50	CDS	NZ_JYGZ01000001	49863	50966	3	+	1104	DegT/DnrJ/EryC1/StrS aminotransferase	- none -	 	 
fig|1603293.19.peg.51	CDS	NZ_JYGZ01000001	50959	52248	1	+	1290	hypothetical protein	- none -	 	 
fig|1603293.19.peg.52	CDS	NZ_JYGZ01000001	52251	53276	3	+	1026	Glycosyl transferase, group 2 family protein	- none -	 	 
fig|1603293.19.peg.53	CDS	NZ_JYGZ01000001	54143	53268	-2	-	876	hypothetical protein	- none -	 	 
fig|1603293.19.peg.54	CDS	NZ_JYGZ01000001	54194	55303	2	+	1110	hypothetical protein	- none -	 	 
fig|1603293.19.peg.55	CDS	NZ_JYGZ01000001	55373	55774	2	+	402	dTDP-6-deoxy-3,4-keto-hexulose isomerase (EC 5.3.2.3)	- none -	 	 
fig|1603293.19.peg.56	CDS	NZ_JYGZ01000001	56693	55758	-2	-	936	hypothetical protein	- none -	 	 
fig|1603293.19.peg.57	CDS	NZ_JYGZ01000001	57450	56695	-3	-	756	hypothetical protein	- none -	 	 
fig|1603293.19.peg.58	CDS	NZ_JYGZ01000001	58365	57475	-3	-	891	glycosyl transferase, family 2	- none -	 	 
fig|1603293.19.peg.59	CDS	NZ_JYGZ01000001	59051	58368	-2	-	684	Cell-division-associated, ABC-transporter-like signaling protein FtsE	- none -	 	 
fig|1603293.19.peg.60	CDS	NZ_JYGZ01000001	59240	62254	2	+	3015	TPR-domain-containing protein	- none -	 	 
fig|1603293.19.peg.61	CDS	NZ_JYGZ01000001	62328	64085	3	+	1758	Putative TonB-dependent receptor	- none -	 	 
fig|1603293.19.peg.62	CDS	NZ_JYGZ01000001	64201	64650	1	+	450	hypothetical protein	- none -	 	 
fig|1603293.19.peg.63	CDS	NZ_JYGZ01000001	64861	66474	1	+	1614	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	 	 
fig|1603293.19.peg.64	CDS	NZ_JYGZ01000001	66681	68621	3	+	1941	DNA gyrase subunit B (EC 5.99.1.3)	DNA gyrase subunits; <br>DNA replication cluster 1; <br>DNA topoisomerases, Type II, ATP-dependent; <br>Resistance to fluoroquinolones	 	 
fig|1603293.19.peg.65	CDS	NZ_JYGZ01000001	68834	69766	2	+	933	Malate dehydrogenase (EC 1.1.1.37)	Glyoxylate bypass	 	 
fig|1603293.19.peg.66	CDS	NZ_JYGZ01000001	69943	72870	1	+	2928	Protein translocase subunit SecD / Protein translocase subunit SecF	- none -	 	 
fig|1603293.19.peg.67	CDS	NZ_JYGZ01000001	72952	73413	1	+	462	hypothetical protein	- none -	 	 
fig|1603293.19.peg.68	CDS	NZ_JYGZ01000001	74071	73415	-1	-	657	Two-component transcriptional response regulator, NarL/FixJ family	- none -	 	 
fig|1603293.19.peg.69	CDS	NZ_JYGZ01000001	74846	74061	-2	-	786	Two-component system sensor histidine kinase	- none -	 	 
fig|1603293.19.peg.70	CDS	NZ_JYGZ01000001	75466	74819	-1	-	648	hypothetical protein	- none -	 	 
fig|1603293.19.peg.71	CDS	NZ_JYGZ01000001	75973	75470	-1	-	504	hypothetical protein	- none -	 	 
fig|1603293.19.peg.72	CDS	NZ_JYGZ01000001	76344	76988	3	+	645	hypothetical protein	- none -	 	 
fig|1603293.19.peg.73	CDS	NZ_JYGZ01000001	77005	77862	1	+	858	YpfJ protein, zinc metalloprotease superfamily	Broadly distributed proteins not in subsystems	 	 
fig|1603293.19.peg.74	CDS	NZ_JYGZ01000001	79158	77920	-3	-	1239	Imidazolonepropionase (EC 3.5.2.7)	Histidine Degradation	 	 
fig|1603293.19.peg.75	CDS	NZ_JYGZ01000001	79231	80301	1	+	1071	Magnesium and cobalt transport protein CorA	Magnesium transport	 	 
fig|1603293.19.peg.76	CDS	NZ_JYGZ01000001	80324	81028	2	+	705	Acid-resistant locus arl7 (Fragment)	- none -	 	 
fig|1603293.19.peg.77	CDS	NZ_JYGZ01000001	82407	81025	-3	-	1383	Fumarate hydratase class II (EC 4.2.1.2)	- none -	 	 
fig|1603293.19.peg.78	CDS	NZ_JYGZ01000001	82533	82703	3	+	171	Uncharacterized protein CA2559_09228	- none -	 	 
fig|1603293.19.peg.79	CDS	NZ_JYGZ01000001	85238	82770	-2	-	2469	Putative TonB-dependent receptor	- none -	 	 
fig|1603293.19.peg.80	CDS	NZ_JYGZ01000001	85661	85320	-2	-	342	Uncharacterized protein YfgD, not an arsenate reductase	- none -	 	 
fig|1603293.19.peg.81	CDS	NZ_JYGZ01000001	85749	86654	3	+	906	Uncharacterized integral membrane protein Fjoh_4783	- none -	 	 
fig|1603293.19.peg.82	CDS	NZ_JYGZ01000001	86673	87725	3	+	1053	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)	Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo	 	 
fig|1603293.19.peg.83	CDS	NZ_JYGZ01000001	89359	87740	-1	-	1620	Peptidase M1 family protein	- none -	 	 
fig|1603293.19.peg.84	CDS	NZ_JYGZ01000001	90672	89407	-3	-	1266	hypothetical protein	- none -	 	 
fig|1603293.19.peg.85	CDS	NZ_JYGZ01000001	91122	91508	3	+	387	Regulator of nucleoside diphosphate kinase	Transcription factors bacterial	 	 
fig|1603293.19.peg.86	CDS	NZ_JYGZ01000001	93243	91573	-3	-	1671	Domain of unknown function / Pseudouridine synthase	- none -	 	 
fig|1603293.19.peg.87	CDS	NZ_JYGZ01000001	94811	93240	-2	-	1572	Peptidase, S41 family	- none -	 	 
fig|1603293.19.peg.88	CDS	NZ_JYGZ01000001	95371	94901	-1	-	471	hypothetical protein	- none -	 	 
fig|1603293.19.peg.89	CDS	NZ_JYGZ01000001	97022	95379	-2	-	1644	Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)	- none -	 	 
fig|1603293.19.peg.90	CDS	NZ_JYGZ01000001	97711	97301	-1	-	411	hypothetical protein	- none -	 	 
fig|1603293.19.peg.91	CDS	NZ_JYGZ01000001	98066	98584	2	+	519	Acetyltransferase, GNAT family	- none -	 	 
fig|1603293.19.peg.92	CDS	NZ_JYGZ01000001	98692	99039	1	+	348	hypothetical protein	- none -	 	 
fig|1603293.19.peg.93	CDS	NZ_JYGZ01000001	99248	99754	2	+	507	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -	 	 
fig|1603293.19.peg.94	CDS	NZ_JYGZ01000001	99812	100357	2	+	546	hypothetical protein	- none -	 	 
fig|1603293.19.peg.95	CDS	NZ_JYGZ01000001	100361	100474	2	+	114	hypothetical protein	- none -	 	 
fig|1603293.19.peg.96	CDS	NZ_JYGZ01000001	100537	102213	1	+	1677	peptidase S15	- none -	 	 
fig|1603293.19.peg.97	CDS	NZ_JYGZ01000001	103410	103709	3	+	300	hypothetical protein	- none -	 	 
fig|1603293.19.peg.98	CDS	NZ_JYGZ01000001	103865	104281	2	+	417	hypothetical protein	- none -	 	 
fig|1603293.19.peg.99	CDS	NZ_JYGZ01000001	104416	104823	1	+	408	hypothetical protein	- none -	 	 
fig|1603293.19.peg.100	CDS	NZ_JYGZ01000001	105600	105487	-3	-	114	hypothetical protein	- none -	 	 
fig|1603293.19.peg.101	CDS	NZ_JYGZ01000001	105630	106217	3	+	588	oxidoreductase domain protein	- none -	 	 
fig|1603293.19.peg.102	CDS	NZ_JYGZ01000001	106274	107755	2	+	1482	hypothetical protein	- none -	 	 
fig|1603293.19.peg.103	CDS	NZ_JYGZ01000001	107807	108148	2	+	342	hypothetical protein	- none -	 	 
fig|1603293.19.peg.104	CDS	NZ_JYGZ01000001	108248	108964	2	+	717	2-hydroxychromene-2-carboxylate isomerase/DsbA-like thioredoxin domain	- none -	 	 
fig|1603293.19.peg.105	CDS	NZ_JYGZ01000001	109229	109050	-2	-	180	hypothetical protein	- none -	 	 
fig|1603293.19.peg.106	CDS	NZ_JYGZ01000001	109322	109435	2	+	114	hypothetical protein	- none -	 	 
fig|1603293.19.peg.107	CDS	NZ_JYGZ01000001	110339	109455	-2	-	885	Peptide chain release factor 2 @ programmed frameshift-containing	Programmed frameshift; <br>Programmed frameshift; <br>Translation termination factors bacterial	 	 
fig|1603293.19.peg.108	CDS	NZ_JYGZ01000001	110602	111627	1	+	1026	L-allo-threonine aldolase (EC 2.1.2.1)	Threonine degradation	 	 
fig|1603293.19.peg.109	CDS	NZ_JYGZ01000001	112611	111688	-3	-	924	Prolipoprotein diacylglyceryl transferase	- none -	 	 
fig|1603293.19.peg.110	CDS	NZ_JYGZ01000001	112930	112760	-1	-	171	Membrane protein insertion efficiency factor YidD	- none -	 	 
fig|1603293.19.peg.111	CDS	NZ_JYGZ01000001	114514	113018	-1	-	1497	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	tRNA aminoacylation, Cys	 	 
fig|1603293.19.peg.112	CDS	NZ_JYGZ01000001	115275	114604	-3	-	672	GTP cyclohydrolase I (EC 3.5.4.16) type 1	Folate Biosynthesis; <br>Folate biosynthesis cluster; <br>Pterin metabolism; <br>Pterin synthesis related cluster	 	 
fig|1603293.19.peg.113	CDS	NZ_JYGZ01000001	115440	115841	3	+	402	hypothetical protein	- none -	 	 
fig|1603293.19.peg.114	CDS	NZ_JYGZ01000001	115916	119800	2	+	3885	hypothetical protein	- none -	 	 
fig|1603293.19.peg.115	CDS	NZ_JYGZ01000001	119847	121985	3	+	2139	hypothetical protein	- none -	 	 
fig|1603293.19.peg.116	CDS	NZ_JYGZ01000001	123270	122077	-3	-	1194	Alanine transaminase (EC 2.6.1.2)	- none -	 	 
fig|1603293.19.peg.117	CDS	NZ_JYGZ01000001	123452	124714	2	+	1263	hypothetical protein	- none -	 	 
fig|1603293.19.peg.118	CDS	NZ_JYGZ01000001	125747	124728	-2	-	1020	Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA	Biogenesis of cytochrome c oxidases	 	 
fig|1603293.19.peg.119	CDS	NZ_JYGZ01000001	127228	125813	-1	-	1416	CCA tRNA nucleotidyltransferase (EC 2.7.7.72)	- none -	 	 
fig|1603293.19.peg.120	CDS	NZ_JYGZ01000001	127870	127304	-1	-	567	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	- none -	 	 
fig|1603293.19.peg.121	CDS	NZ_JYGZ01000001	127959	128969	3	+	1011	UDP-N-acetylglucosamine 4,6-dehydratase (inverting) (EC 4.2.1.115)	- none -	 	 
fig|1603293.19.peg.122	CDS	NZ_JYGZ01000001	128974	130158	1	+	1185	Aminotransferase, DegT/DnrJ/EryC1/StrS family	- none -	 	 
fig|1603293.19.peg.123	CDS	NZ_JYGZ01000001	130151	130822	2	+	672	hypothetical protein	- none -	 	 
fig|1603293.19.peg.124	CDS	NZ_JYGZ01000001	130823	131671	2	+	849	hypothetical protein	- none -	 	 
fig|1603293.19.peg.125	CDS	NZ_JYGZ01000001	131665	133758	1	+	2094	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	CBSS-196164.1.peg.461; <br>Heme and Siroheme Biosynthesis	 	 
fig|1603293.19.peg.126	CDS	NZ_JYGZ01000001	133760	134776	2	+	1017	putative ribosomal-protein-serine acetyltransferase	- none -	 	 
fig|1603293.19.peg.127	CDS	NZ_JYGZ01000001	134773	135810	1	+	1038	Pseudaminic acid synthase (EC 2.5.1.97)	- none -	 	 
fig|1603293.19.peg.128	CDS	NZ_JYGZ01000001	135813	137282	3	+	1470	hypothetical protein	- none -	 	 
fig|1603293.19.peg.129	CDS	NZ_JYGZ01000001	138278	137283	-2	-	996	glycosyl transferase, family 2	- none -	 	 
fig|1603293.19.peg.130	CDS	NZ_JYGZ01000001	138355	139215	1	+	861	hypothetical protein	- none -	 	 
fig|1603293.19.peg.131	CDS	NZ_JYGZ01000001	140271	139216	-3	-	1056	glycosyl transferase, group 1 family protein	- none -	 	 
fig|1603293.19.peg.132	CDS	NZ_JYGZ01000001	140346	141107	3	+	762	hypothetical protein	- none -	 	 
fig|1603293.19.peg.133	CDS	NZ_JYGZ01000001	141222	142034	3	+	813	Putative two-domain glycosyltransferase	- none -	 	 
fig|1603293.19.peg.134	CDS	NZ_JYGZ01000001	143085	142024	-3	-	1062	Glycosyl transferase, family 2	- none -	 	 
fig|1603293.19.peg.135	CDS	NZ_JYGZ01000001	144960	143095	-3	-	1866	Phosphoglycerol transferase and related proteins,alkaline phosphatase superfamily	- none -	 	 
fig|1603293.19.peg.136	CDS	NZ_JYGZ01000001	145792	144977	-1	-	816	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch	 	 
fig|1603293.19.peg.137	CDS	NZ_JYGZ01000001	146080	145976	-1	-	105	hypothetical protein	- none -	 	 
fig|1603293.19.peg.138	CDS	NZ_JYGZ01000001	146223	146831	3	+	609	SIGNAL-TRANSDUCTION SENSOR PROTEIN-PAS/PAC domain	- none -	 	 
fig|1603293.19.peg.139	CDS	NZ_JYGZ01000001	147034	148512	1	+	1479	Malate:quinone oxidoreductase (EC 1.1.5.4)	- none -	 	 
fig|1603293.19.peg.140	CDS	NZ_JYGZ01000001	148611	148973	3	+	363	hypothetical protein	- none -	 	 
fig|1603293.19.peg.141	CDS	NZ_JYGZ01000001	149156	149569	2	+	414	Putative pre-16S rRNA nuclease YqgF	- none -	 	 
fig|1603293.19.peg.142	CDS	NZ_JYGZ01000001	149583	150056	3	+	474	Transcriptional regulator, AsnC family	- none -	 	 
fig|1603293.19.peg.143	CDS	NZ_JYGZ01000001	150117	150854	3	+	738	hypothetical protein	- none -	 	 
fig|1603293.19.peg.144	CDS	NZ_JYGZ01000001	152272	150962	-1	-	1311	Argininosuccinate lyase (EC 4.3.2.1)	- none -	 	 
fig|1603293.19.peg.145	CDS	NZ_JYGZ01000001	153360	152275	-3	-	1086	N-succinyl-L-citrulline deacetylase	- none -	 	 
fig|1603293.19.peg.146	CDS	NZ_JYGZ01000001	154135	153335	-1	-	801	N-succinylglutamate kinase	- none -	 	 
fig|1603293.19.peg.147	CDS	NZ_JYGZ01000001	155081	154128	-2	-	954	N-succinylornithine carbamoyltransferase (EC 2.1.3.11)	- none -	 	 
fig|1603293.19.peg.148	CDS	NZ_JYGZ01000001	156225	155056	-3	-	1170	N-succinylornithine aminotransferase	- none -	 	 
fig|1603293.19.peg.149	CDS	NZ_JYGZ01000001	157298	156324	-2	-	975	N-succinyl-gamma-glutamyl-phosphate reductase	- none -	 	 
fig|1603293.19.peg.150	CDS	NZ_JYGZ01000001	158502	157288	-3	-	1215	Argininosuccinate synthase (EC 6.3.4.5)	- none -	 	 
fig|1603293.19.peg.151	CDS	NZ_JYGZ01000001	159055	158477	-1	-	579	N-succinyl-L-citrulline:glutamate succinyltransferase	- none -	 	 
fig|1603293.19.peg.152	CDS	NZ_JYGZ01000001	159252	159839	3	+	588	Peptide deformylase (EC 3.5.1.88)	Translation termination factors bacterial	 	 
fig|1603293.19.peg.153	CDS	NZ_JYGZ01000001	159960	160385	3	+	426	hypothetical protein	- none -	 	 
fig|1603293.19.peg.154	CDS	NZ_JYGZ01000001	160467	161630	3	+	1164	Uncharacterized MFS-type transporter	- none -	 	 
fig|1603293.19.peg.155	CDS	NZ_JYGZ01000001	161749	162522	1	+	774	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)	Nucleoside triphosphate pyrophosphohydrolase MazG	 	 
fig|1603293.19.peg.156	CDS	NZ_JYGZ01000001	164838	162616	-3	-	2223	Nitric-oxide reductase (EC 1.7.99.7), quinol-dependent	Denitrification; <br>Nitrosative stress	 	 
fig|1603293.19.peg.157	CDS	NZ_JYGZ01000001	165192	164857	-3	-	336	hypothetical protein	- none -	 	 
fig|1603293.19.peg.158	CDS	NZ_JYGZ01000001	165632	165192	-2	-	441	Putative transmembrane protein	- none -	 	 
fig|1603293.19.peg.159	CDS	NZ_JYGZ01000001	166114	165680	-1	-	435	Rrf2 family transcriptional regulator	Rrf2 family transcriptional regulators	 	 
fig|1603293.19.peg.160	CDS	NZ_JYGZ01000001	166549	166205	-1	-	345	hypothetical protein	- none -	 	 
fig|1603293.19.peg.161	CDS	NZ_JYGZ01000001	167007	166549	-3	-	459	bacterial regulatory protein, DeoR family	- none -	 	 
fig|1603293.19.peg.162	CDS	NZ_JYGZ01000001	167773	167045	-1	-	729	Transcriptional regulator, YafY family	- none -	 	 
fig|1603293.19.peg.163	CDS	NZ_JYGZ01000001	168524	167895	-2	-	630	hypothetical protein	- none -	 	 
fig|1603293.19.peg.164	CDS	NZ_JYGZ01000001	169163	168612	-2	-	552	Guanosine polyphosphate pyrophosphohydrolases/synthetases	- none -	 	 
fig|1603293.19.peg.165	CDS	NZ_JYGZ01000001	170429	169401	-2	-	1029	Aminopeptidase	- none -	 	 
fig|1603293.19.peg.166	CDS	NZ_JYGZ01000001	170645	172198	2	+	1554	hypothetical protein	- none -	 	 
fig|1603293.19.peg.167	CDS	NZ_JYGZ01000001	172201	173331	1	+	1131	hypothetical protein	- none -	 	 
fig|1603293.19.peg.168	CDS	NZ_JYGZ01000001	173502	179780	3	+	6279	hypothetical protein	- none -	 	 
fig|1603293.19.peg.169	CDS	NZ_JYGZ01000001	179853	180788	3	+	936	hypothetical protein	- none -	 	 
fig|1603293.19.peg.170	CDS	NZ_JYGZ01000001	180808	182682	1	+	1875	Outer membrane lipoprotein omp16 precursor	Ton and Tol transport systems	 	 
fig|1603293.19.peg.171	CDS	NZ_JYGZ01000001	182783	186853	2	+	4071	hypothetical protein	- none -	 	 
fig|1603293.19.peg.172	CDS	NZ_JYGZ01000001	186985	187737	1	+	753	Uncharacterized UPF0721 integral membrane protein	- none -	 	 
fig|1603293.19.peg.173	CDS	NZ_JYGZ01000001	188873	187740	-2	-	1134	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)	Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD	 	 
fig|1603293.19.peg.174	CDS	NZ_JYGZ01000001	190841	188895	-2	-	1947	Lipopolysaccharide export system permease protein LptF	- none -	 	 
fig|1603293.19.peg.175	CDS	NZ_JYGZ01000001	191550	190885	-3	-	666	Outer membrane lipoprotein carrier protein LolA	Lipoprotein sorting system	 	 
fig|1603293.19.peg.176	CDS	NZ_JYGZ01000001	194005	191534	-1	-	2472	DNA translocase FtsK	- none -	 	 
fig|1603293.19.peg.177	CDS	NZ_JYGZ01000001	194412	194038	-3	-	375	Diacylglycerol kinase (EC 2.7.1.107)	Riboflavin synthesis cluster	 	 
fig|1603293.19.peg.178	CDS	NZ_JYGZ01000001	194916	194419	-3	-	498	Thiol peroxidase, Tpx-type (EC 1.11.1.15)	Thioredoxin-disulfide reductase	 	 
fig|1603293.19.peg.179	CDS	NZ_JYGZ01000001	195060	195629	3	+	570	Secreted and surface protein containing fasciclin-like repeats	- none -	 	 
fig|1603293.19.peg.180	CDS	NZ_JYGZ01000001	196517	195732	-2	-	786	Serine esterase	- none -	 	 
fig|1603293.19.peg.181	CDS	NZ_JYGZ01000001	197125	196712	-1	-	414	hypothetical protein	- none -	 	 
fig|1603293.19.peg.182	CDS	NZ_JYGZ01000001	197639	197193	-2	-	447	hypothetical protein	- none -	 	 
fig|1603293.19.peg.183	CDS	NZ_JYGZ01000001	198330	197644	-3	-	687	hypothetical protein	- none -	 	 
fig|1603293.19.peg.184	CDS	NZ_JYGZ01000001	199484	198489	-2	-	996	hypothetical protein	- none -	 	 
fig|1603293.19.peg.185	CDS	NZ_JYGZ01000001	200703	200035	-3	-	669	hypothetical protein	- none -	 	 
fig|1603293.19.peg.186	CDS	NZ_JYGZ01000001	202204	201026	-1	-	1179	hypothetical protein	- none -	 	 
fig|1603293.19.peg.187	CDS	NZ_JYGZ01000001	204408	202201	-3	-	2208	DNA-cytosine methyltransferase (EC 2.1.1.37)	DNA repair, bacterial	 	 
fig|1603293.19.peg.188	CDS	NZ_JYGZ01000001	206537	205239	-2	-	1299	FIG00553004: hypothetical protein	- none -	 	 
fig|1603293.19.peg.189	CDS	NZ_JYGZ01000001	207240	206728	-3	-	513	hypothetical protein	- none -	 	 
fig|1603293.19.peg.190	CDS	NZ_JYGZ01000001	208305	207550	-3	-	756	hypothetical protein	- none -	 	 
fig|1603293.19.peg.191	CDS	NZ_JYGZ01000001	209490	208546	-3	-	945	hypothetical protein	- none -	 	 
