Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|376686.40.peg.13	CDS	NC_009441	9774	11135	3	+	1362	Methylmalonyl-CoA mutase small subunit, MutA (EC 5.4.99.2)	- none -	 	 
fig|376686.40.peg.14	CDS	NC_009441	11178	13313	3	+	2136	Methylmalonyl-CoA mutase large subunit, MutB (EC 5.4.99.2)	- none -	 	 
fig|376686.40.peg.15	CDS	NC_009441	14008	13364	-1	-	645	LysM domain protein	- none -	 	 
fig|376686.40.peg.16	CDS	NC_009441	14218	14129	-1	-	90	hypothetical protein	- none -	 	 
fig|376686.40.peg.17	CDS	NC_009441	15576	14542	-3	-	1035	Murein endolytic transglycosylase MltG	- none -	 	 
fig|376686.40.peg.18	CDS	NC_009441	16120	15587	-1	-	534	Spermidine N1-acetyltransferase (EC 2.3.1.57)	- none -	 	 
fig|376686.40.peg.19	CDS	NC_009441	16959	16177	-3	-	783	Diaminopimelate epimerase (EC 5.1.1.7)	CBSS-84588.1.peg.1247; <br>Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch	 	 
fig|376686.40.peg.20	CDS	NC_009441	17134	18534	1	+	1401	Serine protease	- none -	 	 
fig|376686.40.peg.21	CDS	NC_009441	18745	20193	1	+	1449	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Pyridoxin (Vitamin B6) Biosynthesis	 	 
fig|376686.40.peg.22	CDS	NC_009441	20713	20255	-1	-	459	Transcriptional regulator, AsnC family	- none -	 	 
fig|376686.40.peg.23	CDS	NC_009441	20915	22033	2	+	1119	Alanine dehydrogenase (EC 1.4.1.1)	Pyruvate Alanine Serine Interconversions	 	 
fig|376686.40.peg.24	CDS	NC_009441	23778	22159	-3	-	1620	Alkaline phosphatase (EC 3.1.3.1); Type I phosphodiesterase/nucleotide pyrophosphatase precursor	Phosphate metabolism; <br>Pterin synthesis related cluster	 	 
fig|376686.40.peg.25	CDS	NC_009441	29710	29552	-1	-	159	hypothetical protein	- none -	 	 
fig|376686.40.peg.26	CDS	NC_009441	30139	29957	-1	-	183	hypothetical protein	- none -	 	 
fig|376686.40.peg.27	CDS	NC_009441	30377	32323	2	+	1947	Threonyl-tRNA synthetase (EC 6.1.1.3)	tRNA aminoacylation, Thr	 	 
fig|376686.40.peg.28	CDS	NC_009441	32505	32894	3	+	390	Translation initiation factor 3	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins); <br>Translation initiation factors bacterial	 	 
fig|376686.40.peg.29	CDS	NC_009441	32999	33196	2	+	198	LSU ribosomal protein L35p	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	 	 
fig|376686.40.peg.30	CDS	NC_009441	33382	33726	1	+	345	LSU ribosomal protein L20p	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	 	 
fig|376686.40.peg.31	CDS	NC_009441	33849	34421	3	+	573	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	- none -	 	 
fig|376686.40.peg.32	CDS	NC_009441	34500	34934	3	+	435	hypothetical protein	- none -	 	 
fig|376686.40.peg.33	CDS	NC_009441	35107	36825	1	+	1719	Two-component system sensor histidine kinase	- none -	 	 
fig|376686.40.peg.34	CDS	NC_009441	36868	38595	1	+	1728	Sensory box histidine kinase	- none -	 	 
fig|376686.40.peg.35	CDS	NC_009441	38597	40375	2	+	1779	Sensory box histidine kinase	- none -	 	 
fig|376686.40.peg.36	CDS	NC_009441	40386	41054	3	+	669	hypothetical protein	- none -	 	 
fig|376686.40.peg.37	CDS	NC_009441	41131	41361	1	+	231	hypothetical protein	- none -	 	 
fig|376686.40.peg.38	CDS	NC_009441	41418	42227	3	+	810	Endonuclease/exonuclease/phosphatase	- none -	 	 
fig|376686.40.peg.39	CDS	NC_009441	43489	42230	-1	-	1260	hypothetical protein	- none -	 	 
fig|376686.40.peg.40	CDS	NC_009441	43701	43832	3	+	132	hypothetical protein	- none -	 	 
fig|376686.40.peg.41	CDS	NC_009441	44494	43829	-1	-	666	DNA-binding response regulator DegU	- none -	 	 
fig|376686.40.peg.42	CDS	NC_009441	45385	44795	-1	-	591	Two-component system sensor histidine kinase	- none -	 	 
fig|376686.40.peg.43	CDS	NC_009441	46043	45393	-2	-	651	hypothetical protein	- none -	 	 
fig|376686.40.peg.44	CDS	NC_009441	46429	46070	-1	-	360	hypothetical protein	- none -	 	 
fig|376686.40.peg.45	CDS	NC_009441	48153	46609	-3	-	1545	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	- none -	 	 
fig|376686.40.peg.46	CDS	NC_009441	49248	48295	-3	-	954	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	Fatty Acid Biosynthesis FASII; <br>Pterin synthesis related cluster	 	 
fig|376686.40.peg.47	CDS	NC_009441	50251	49361	-1	-	891	hypothetical protein	- none -	 	 
fig|376686.40.peg.48	CDS	NC_009441	51326	50238	-2	-	1089	Lipopolysaccharide export system permease protein LptG	- none -	 	 
fig|376686.40.peg.49	CDS	NC_009441	52524	51394	-3	-	1131	Queuine tRNA-ribosyltransferase (EC 2.4.2.29)	- none -	 	 
fig|376686.40.peg.50	CDS	NC_009441	52684	53607	1	+	924	Cellobiose phosphotransferase system YdjC-like protein	- none -	 	 
fig|376686.40.peg.51	CDS	NC_009441	53710	54012	1	+	303	hypothetical protein	- none -	 	 
fig|376686.40.peg.52	CDS	NC_009441	54040	54192	1	+	153	hypothetical protein	- none -	 	 
fig|376686.40.peg.53	CDS	NC_009441	54263	55111	2	+	849	Transketolase, N-terminal section (EC 2.2.1.1)	Pentose phosphate pathway	 	 
fig|376686.40.peg.54	CDS	NC_009441	55185	56138	3	+	954	Transketolase, C-terminal section (EC 2.2.1.1)	Pentose phosphate pathway	 	 
fig|376686.40.peg.55	CDS	NC_009441	57498	56332	-3	-	1167	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	Peptidyl-prolyl cis-trans isomerase; <br>Potassium homeostasis	 	 
fig|376686.40.peg.56	CDS	NC_009441	57560	57973	2	+	414	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	DNA replication cluster 1	 	 
fig|376686.40.peg.57	CDS	NC_009441	58048	58548	1	+	501	Uncharacterized protein SAV2112	- none -	 	 
fig|376686.40.peg.58	CDS	NC_009441	59058	58540	-3	-	519	Shikimate kinase I (EC 2.7.1.71)	Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate)	 	 
fig|376686.40.peg.59	CDS	NC_009441	59754	60158	3	+	405	hypothetical protein	- none -	 	 
fig|376686.40.peg.60	CDS	NC_009441	60603	61103	3	+	501	TPR repeat precursor	- none -	 	 
fig|376686.40.peg.61	CDS	NC_009441	61310	62209	2	+	900	Transcriptional regulator, MerR family	Cobalt-zinc-cadmium resistance	 	 
fig|376686.40.peg.62	CDS	NC_009441	62247	63713	3	+	1467	Phytoene dehydrogenase (EC 1.14.99.-)	- none -	 	 
fig|376686.40.peg.63	CDS	NC_009441	63718	64557	1	+	840	Phytoene synthase (EC 2.5.1.32)	- none -	 	 
fig|376686.40.peg.64	CDS	NC_009441	64767	64639	-3	-	129	hypothetical protein	- none -	 	 
fig|376686.40.peg.65	CDS	NC_009441	64793	65233	2	+	441	Beta-carotene hydroxylase	Myxoxanthophyll biosynthesis in Cyanobacteria	 	 
fig|376686.40.peg.66	CDS	NC_009441	65265	65774	3	+	510	Cell division inhibitor SulA	- none -	 	 
fig|376686.40.peg.67	CDS	NC_009441	65967	67262	3	+	1296	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	DNA repair, bacterial photolyase	 	 
fig|376686.40.peg.68	CDS	NC_009441	68730	67426	-3	-	1305	Uncharacterized ABC1 family protein CHU_0987	- none -	 	 
fig|376686.40.peg.69	CDS	NC_009441	69389	68727	-2	-	663	hypothetical protein	- none -	 	 
fig|376686.40.peg.70	CDS	NC_009441	69488	70399	2	+	912	Cell division inhibitor Slr1223 (YfcH in EC), contains epimerase/dehydratase and DUF1731 domains	- none -	 	 
fig|376686.40.peg.71	CDS	NC_009441	70976	70404	-2	-	573	hypothetical protein	- none -	 	 
fig|376686.40.peg.72	CDS	NC_009441	71714	71319	-2	-	396	Lactoylglutathione lyase and related lyases	- none -	 	 
fig|376686.40.peg.73	CDS	NC_009441	72306	71758	-3	-	549	Acyl CoA thioester hydrolase family protein	- none -	 	 
fig|376686.40.peg.74	CDS	NC_009441	73868	72495	-2	-	1374	DNA recombination protein RmuC	DNA repair, bacterial	 	 
fig|376686.40.peg.75	CDS	NC_009441	74067	74915	3	+	849	hypothetical protein	- none -	 	 
fig|376686.40.peg.76	CDS	NC_009441	74923	75321	1	+	399	hypothetical protein	- none -	 	 
fig|376686.40.peg.77	CDS	NC_009441	75373	75924	1	+	552	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|376686.40.peg.78	CDS	NC_009441	75921	77897	3	+	1977	no hits	- none -	 	 
fig|376686.40.peg.79	CDS	NC_009441	77940	78467	3	+	528	hypothetical protein	- none -	 	 
fig|376686.40.peg.80	CDS	NC_009441	81929	78528	-2	-	3402	hypothetical protein	- none -	 	 
fig|376686.40.peg.81	CDS	NC_009441	82993	82241	-1	-	753	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|376686.40.peg.82	CDS	NC_009441	83588	83145	-2	-	444	hypothetical protein	- none -	 	 
fig|376686.40.peg.83	CDS	NC_009441	83674	83880	1	+	207	hypothetical protein	- none -	 	 
fig|376686.40.peg.84	CDS	NC_009441	83941	84513	1	+	573	LSU rRNA pseudouridine(2457) synthase (EC 5.4.99.20)	- none -	 	 
fig|376686.40.peg.85	CDS	NC_009441	84535	84990	1	+	456	tRNA (cytidine(34)-2&#39;-O)-methyltransferase (EC 2.1.1.207)	RNA methylation	 	 
fig|376686.40.peg.86	CDS	NC_009441	85025	85831	2	+	807	hypothetical protein	- none -	 	 
fig|376686.40.peg.87	CDS	NC_009441	86604	85828	-3	-	777	Vitamin B12 ABC transporter, ATP-binding protein BtuD	- none -	 	 
fig|376686.40.peg.88	CDS	NC_009441	87109	86696	-1	-	414	hypothetical protein	- none -	 	 
fig|376686.40.peg.89	CDS	NC_009441	88212	87184	-3	-	1029	Vitamin B12 ABC transporter, permease protein BtuC	- none -	 	 
fig|376686.40.peg.90	CDS	NC_009441	89356	88214	-1	-	1143	Vitamin B12 ABC transporter, substrate-binding protein BtuF	- none -	 	 
fig|376686.40.peg.91	CDS	NC_009441	89452	89814	1	+	363	Domain of unknown function / Uncharacterized protein Fjoh_1910	- none -	 	 
fig|376686.40.peg.92	CDS	NC_009441	89845	90222	1	+	378	four helix bundle protein	- none -	 	 
fig|376686.40.peg.93	CDS	NC_009441	90253	90762	1	+	510	Adenosylcobinamide kinase (EC 2.7.1.156) / Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	Cobalamin synthesis; <br>Cobalamin synthesis	 	 
fig|376686.40.peg.94	CDS	NC_009441	90927	92606	3	+	1680	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	Cobalamin synthesis	 	 
fig|376686.40.peg.95	CDS	NC_009441	92674	93105	1	+	432	Transposase	- none -	 	 
fig|376686.40.peg.96	CDS	NC_009441	93316	94101	1	+	786	Cobalamin synthase (EC 2.7.8.26)	Cobalamin synthesis	 	 
fig|376686.40.peg.97	CDS	NC_009441	94086	94619	3	+	534	Alpha-ribazole-5&#39;-phosphate phosphatase (EC 3.1.3.73)	Cobalamin synthesis; <br>Phosphoglycerate mutase protein family	 	 
fig|376686.40.peg.98	CDS	NC_009441	94793	96778	2	+	1986	Outer membrane vitamin B12 receptor BtuB	- none -	 	 
fig|376686.40.peg.99	CDS	NC_009441	96784	97851	1	+	1068	putative surface layer protein	- none -	 	 
fig|376686.40.peg.100	CDS	NC_009441	99381	97909	-3	-	1473	Carboxyl-terminal protease	- none -	 	 
fig|376686.40.peg.101	CDS	NC_009441	99532	100041	1	+	510	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|376686.40.peg.102	CDS	NC_009441	100028	100483	2	+	456	hypothetical protein	- none -	 	 
fig|376686.40.peg.103	CDS	NC_009441	100500	101027	3	+	528	hypothetical protein	- none -	 	 
fig|376686.40.peg.104	CDS	NC_009441	101030	101569	2	+	540	hypothetical protein	- none -	 	 
fig|376686.40.peg.105	CDS	NC_009441	101720	102118	2	+	399	Membrane protein	- none -	 	 
fig|376686.40.peg.106	CDS	NC_009441	105047	102192	-2	-	2856	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	- none -	 	 
fig|376686.40.peg.107	CDS	NC_009441	105353	105192	-2	-	162	LSU ribosomal protein L34p	- none -	 	 
fig|376686.40.peg.108	CDS	NC_009441	105522	106037	3	+	516	hypothetical protein	- none -	 	 
fig|376686.40.peg.109	CDS	NC_009441	106952	106293	-2	-	660	Conserved hyperthetical protein	- none -	 	 
fig|376686.40.peg.110	CDS	NC_009441	107250	107552	3	+	303	hypothetical protein	- none -	 	 
fig|376686.40.peg.111	CDS	NC_009441	108979	107549	-1	-	1431	2-oxoglutarate/malate translocator	- none -	 	 
fig|376686.40.peg.112	CDS	NC_009441	110151	109003	-3	-	1149	hypothetical protein	- none -	 	 
fig|376686.40.peg.113	CDS	NC_009441	112014	110380	-3	-	1635	Bis-ABC ATPase YheS.2	- none -	 	 
fig|376686.40.peg.114	CDS	NC_009441	112335	112778	3	+	444	Putative periplasmic protein	- none -	 	 
fig|376686.40.peg.115	CDS	NC_009441	114085	112910	-1	-	1176	Sugar-phosphate nucleotidyl transferase	- none -	 	 
fig|376686.40.peg.116	CDS	NC_009441	114675	114421	-3	-	255	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	- none -	 	 
fig|376686.40.peg.117	CDS	NC_009441	114926	115456	2	+	531	hypothetical protein	- none -	 	 
fig|376686.40.peg.118	CDS	NC_009441	115466	116422	2	+	957	Glycosyl transferase, group 2 family	- none -	 	 
fig|376686.40.peg.119	CDS	NC_009441	116535	118262	3	+	1728	Phosphoglucomutase (EC 5.4.2.2)	- none -	 	 
fig|376686.40.peg.120	CDS	NC_009441	118728	118381	-3	-	348	Transcriptional regulator, HxlR family	- none -	 	 
fig|376686.40.peg.121	CDS	NC_009441	118823	119428	2	+	606	Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	- none -	 	 
fig|376686.40.peg.122	CDS	NC_009441	119723	121552	2	+	1830	Efflux ABC transporter, permease/ATP-binding protein	- none -	 	 
fig|376686.40.peg.123	CDS	NC_009441	121684	122385	1	+	702	hypothetical protein	- none -	 	 
fig|376686.40.peg.124	CDS	NC_009441	123320	122577	-2	-	744	hypothetical protein	- none -	 	 
fig|376686.40.peg.125	CDS	NC_009441	125846	123381	-2	-	2466	putative ferric aerobactin receptor	- none -	 	 
fig|376686.40.peg.126	CDS	NC_009441	127564	125858	-1	-	1707	hypothetical protein	- none -	 	 
fig|376686.40.peg.127	CDS	NC_009441	127718	128008	2	+	291	FIG034863: hypothetical protein	- none -	 	 
fig|376686.40.peg.128	CDS	NC_009441	128013	128306	3	+	294	Cell division ZapA family protein	- none -	 	 
fig|376686.40.peg.129	CDS	NC_009441	128515	130074	1	+	1560	Ribonuclease Y	- none -	 	 
fig|376686.40.peg.130	CDS	NC_009441	131662	130142	-1	-	1521	Two-component system sensor histidine kinase/response regulator hybrid	- none -	 	 
fig|376686.40.peg.131	CDS	NC_009441	132701	131805	-2	-	897	Site-specific tyrosine recombinase XerD	- none -	 	 
fig|376686.40.peg.132	CDS	NC_009441	133365	132781	-3	-	585	hypothetical protein	- none -	 	 
fig|376686.40.peg.133	CDS	NC_009441	134129	133569	-2	-	561	hypothetical protein	- none -	 	 
fig|376686.40.peg.134	CDS	NC_009441	134411	134971	2	+	561	hypothetical protein	- none -	 	 
fig|376686.40.peg.135	CDS	NC_009441	135098	135511	2	+	414	3-dehydroquinate dehydratase II (EC 4.2.1.10)	Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Quinate degradation	 	 
fig|376686.40.peg.136	CDS	NC_009441	135669	138158	3	+	2490	hypothetical protein	- none -	 	 
fig|376686.40.peg.137	CDS	NC_009441	139208	138330	-2	-	879	Cobalt-zinc-cadmium resistance protein	Cobalt-zinc-cadmium resistance	 	 
fig|376686.40.peg.138	CDS	NC_009441	140588	139275	-2	-	1314	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	- none -	 	 
fig|376686.40.peg.139	CDS	NC_009441	141488	140772	-2	-	717	hypothetical protein	- none -	 	 
fig|376686.40.peg.140	CDS	NC_009441	141788	141492	-2	-	297	hypothetical protein	- none -	 	 
fig|376686.40.peg.141	CDS	NC_009441	142189	143100	1	+	912	Lipase	- none -	 	 
fig|376686.40.peg.142	CDS	NC_009441	143289	143504	3	+	216	hypothetical protein	- none -	 	 
fig|376686.40.peg.143	CDS	NC_009441	143517	144071	3	+	555	hypothetical protein	- none -	 	 
fig|376686.40.peg.144	CDS	NC_009441	144138	146033	3	+	1896	ATP-dependent DNA helicase RecS (RecQ family)	DNA repair, bacterial RecFOR pathway	 	 
fig|376686.40.peg.145	CDS	NC_009441	146033	146980	2	+	948	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Translation initiation factors bacterial	 	 
fig|376686.40.peg.146	CDS	NC_009441	147161	147433	2	+	273	DNA-binding protein HU-beta	DNA structural proteins, bacterial	 	 
fig|376686.40.peg.147	CDS	NC_009441	147563	148123	2	+	561	Transcriptional regulator, ArsR family	CBSS-1085.1.peg.1363	 	 
fig|376686.40.peg.148	CDS	NC_009441	148956	148120	-3	-	837	Aminodeoxychorismate lyase (EC 4.1.3.38)	Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis	 	 
fig|376686.40.peg.149	CDS	NC_009441	149403	149011	-3	-	393	Ligand-binding SRPBCC domain protein family 2	- none -	 	 
fig|376686.40.peg.150	CDS	NC_009441	149766	150023	3	+	258	hypothetical protein	- none -	 	 
fig|376686.40.peg.151	CDS	NC_009441	150227	150595	2	+	369	hypothetical protein	- none -	 	 
fig|376686.40.peg.152	CDS	NC_009441	150614	152032	2	+	1419	DNA-binding transcriptional regulator, MocR family / aminotransferase domain	- none -	 	 
fig|376686.40.peg.153	CDS	NC_009441	152039	152521	2	+	483	Transcriptional regulator, MarR family	- none -	 	 
fig|376686.40.peg.154	CDS	NC_009441	152756	153277	2	+	522	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|376686.40.peg.155	CDS	NC_009441	153325	153534	1	+	210	hypothetical protein	- none -	 	 
fig|376686.40.peg.156	CDS	NC_009441	153546	154388	3	+	843	Putative anti-sigma factor	- none -	 	 
fig|376686.40.peg.157	CDS	NC_009441	154489	157107	1	+	2619	TonB-dependent receptor, plug precursor	- none -	 	 
fig|376686.40.peg.158	CDS	NC_009441	157112	157954	2	+	843	hypothetical protein	- none -	 	 
fig|376686.40.peg.159	CDS	NC_009441	159472	158042	-1	-	1431	hypothetical protein	- none -	 	 
fig|376686.40.peg.160	CDS	NC_009441	159638	160678	2	+	1041	NAD-dependent, hopanoid-associated epimerase/dehydratase family acting on nucleotide-sugars	- none -	 	 
fig|376686.40.peg.161	CDS	NC_009441	160683	161330	3	+	648	hypothetical protein	- none -	 	 
fig|376686.40.peg.162	CDS	NC_009441	161366	162475	2	+	1110	Outer membrane protein	- none -	 	 
fig|376686.40.peg.163	CDS	NC_009441	162482	163282	2	+	801	Transcriptional regulator, AraC family	- none -	 	 
fig|376686.40.peg.164	CDS	NC_009441	163279	163821	1	+	543	Bifunctional deaminase-reductase domain protein	- none -	 	 
fig|376686.40.peg.165	CDS	NC_009441	163873	164637	1	+	765	Methionine aminopeptidase (EC 3.4.11.18)	CBSS-312309.3.peg.1965; <br>Translation termination factors bacterial	 	 
fig|376686.40.peg.166	CDS	NC_009441	165773	164751	-2	-	1023	hypothetical protein	- none -	 	 
fig|376686.40.peg.167	CDS	NC_009441	165970	166485	1	+	516	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|376686.40.peg.168	CDS	NC_009441	166537	167436	1	+	900	Putative anti-sigma factor	- none -	 	 
fig|376686.40.peg.169	CDS	NC_009441	167437	168330	1	+	894	TonB-dependent receptor	Ton and Tol transport systems	 	 
fig|376686.40.peg.170	CDS	NC_009441	168387	169967	3	+	1581	hypothetical protein	- none -	 	 
fig|376686.40.peg.171	CDS	NC_009441	170097	170261	3	+	165	hypothetical protein	- none -	 	 
fig|376686.40.peg.172	CDS	NC_009441	170273	171175	2	+	903	putative lipoprotein	- none -	 	 
fig|376686.40.peg.173	CDS	NC_009441	171284	171679	2	+	396	hypothetical protein	- none -	 	 
fig|376686.40.peg.174	CDS	NC_009441	171658	172524	1	+	867	hypothetical protein	- none -	 	 
fig|376686.40.peg.175	CDS	NC_009441	172536	172886	3	+	351	hypothetical protein	- none -	 	 
fig|376686.40.peg.176	CDS	NC_009441	172898	173443	2	+	546	hypothetical protein	- none -	 	 
fig|376686.40.peg.177	CDS	NC_009441	174496	173516	-1	-	981	Oxidoreductase, aldo/keto reductase family	- none -	 	 
fig|376686.40.peg.178	CDS	NC_009441	174617	174501	-2	-	117	hypothetical protein	- none -	 	 
fig|376686.40.peg.179	CDS	NC_009441	174676	175569	1	+	894	Transcriptional regulator, AraC family	- none -	 	 
fig|376686.40.peg.180	CDS	NC_009441	175574	177148	2	+	1575	Na+/H+ antiporter	- none -	 	 
fig|376686.40.peg.181	CDS	NC_009441	177429	178895	3	+	1467	FIG01423360: glycoside hydrolase	- none -	 	 
fig|376686.40.peg.182	CDS	NC_009441	178899	179117	3	+	219	hypothetical protein	- none -	 	 
fig|376686.40.peg.183	CDS	NC_009441	179904	179134	-3	-	771	Transcriptional regulator	- none -	 	 
fig|376686.40.peg.184	CDS	NC_009441	180010	180762	1	+	753	hypothetical protein	- none -	 	 
fig|376686.40.peg.185	CDS	NC_009441	181679	180906	-2	-	774	Domain often clustered or fused with uracil-DNA glycosylase	- none -	 	 
fig|376686.40.peg.186	CDS	NC_009441	182943	181684	-3	-	1260	hypothetical protein	- none -	 	 
fig|376686.40.peg.187	CDS	NC_009441	183278	183520	2	+	243	hypothetical protein	- none -	 	 
fig|376686.40.peg.188	CDS	NC_009441	184604	185008	2	+	405	hypothetical protein	- none -	 	 
fig|376686.40.peg.189	CDS	NC_009441	185033	185242	2	+	210	hypothetical protein	- none -	 	 
fig|376686.40.peg.190	CDS	NC_009441	185414	185977	2	+	564	hypothetical protein	- none -	 	 
fig|376686.40.peg.191	CDS	NC_009441	185980	186900	1	+	921	Transcriptional regulator, AraC family	- none -	 	 
fig|376686.40.peg.192	CDS	NC_009441	186972	187172	3	+	201	hypothetical protein	- none -	 	 
fig|376686.40.peg.193	CDS	NC_009441	187206	187778	3	+	573	McbG-like protein	- none -	 	 
fig|376686.40.peg.194	CDS	NC_009441	189479	187911	-2	-	1569	hypothetical protein	- none -	 	 
fig|376686.40.peg.195	CDS	NC_009441	191325	189511	-3	-	1815	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|376686.40.peg.196	CDS	NC_009441	194585	191343	-2	-	3243	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|376686.40.peg.197	CDS	NC_009441	196378	195212	-1	-	1167	Protein AraJ precursor	L-Arabinose utilization	 	 
fig|376686.40.peg.198	CDS	NC_009441	196482	197315	3	+	834	Transcriptional regulator, AraC family	- none -	 	 
fig|376686.40.peg.199	CDS	NC_009441	197388	197768	3	+	381	hypothetical protein	- none -	 	 
fig|376686.40.peg.200	CDS	NC_009441	197881	198411	1	+	531	CzcABC family efflux RND transporter, membrane fusion protein	- none -	 	 
fig|376686.40.peg.201	CDS	NC_009441	198416	198976	2	+	561	Transcriptional regulator, AraC family	- none -	 	 
fig|376686.40.peg.202	CDS	NC_009441	199213	201726	1	+	2514	Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)	Copper Transport System; <br>Copper homeostasis	 	 
fig|376686.40.peg.203	CDS	NC_009441	201736	203976	1	+	2241	Multicopper oxidase	Copper homeostasis	 	 
fig|376686.40.peg.204	CDS	NC_009441	204114	204272	3	+	159	hypothetical protein	- none -	 	 
fig|376686.40.peg.205	CDS	NC_009441	204875	204423	-2	-	453	hypothetical protein	- none -	 	 
fig|376686.40.peg.206	CDS	NC_009441	205130	205585	2	+	456	hypothetical protein	- none -	 	 
fig|376686.40.peg.207	CDS	NC_009441	205742	206074	2	+	333	Transcriptional regulator, PadR family	CBSS-1352.1.peg.856	 	 
fig|376686.40.peg.208	CDS	NC_009441	206078	207814	2	+	1737	hypothetical protein	- none -	 	 
fig|376686.40.peg.209	CDS	NC_009441	207826	208560	1	+	735	hypothetical protein	- none -	 	 
fig|376686.40.peg.210	CDS	NC_009441	208607	209479	2	+	873	hypothetical protein	- none -	 	 
fig|376686.40.peg.211	CDS	NC_009441	210576	209629	-3	-	948	Thioredoxin reductase (EC 1.8.1.9)	Thioredoxin-disulfide reductase; <br>pyrimidine conversions	 	 
