Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1587524.10.peg.22	CDS	NZ_JXQR01000002	493	1902	1	+	1410	Uncharacterized MFS-type transporter	- none -	 	 
fig|1587524.10.peg.23	CDS	NZ_JXQR01000002	2711	2250	-2	-	462	response regulator receiver protein	- none -	 	 
fig|1587524.10.peg.24	CDS	NZ_JXQR01000002	3015	3221	3	+	207	Molybdopterin binding motif, CinA N-terminal domain / C-terminal domain of CinA type S	NAD and NADP cofactor biosynthesis global; <br>NAD and NADP cofactor biosynthesis global; <br>Riboflavin synthesis cluster	 	 
fig|1587524.10.peg.25	CDS	NZ_JXQR01000002	3371	3499	2	+	129	hypothetical protein	- none -	 	 
fig|1587524.10.peg.26	CDS	NZ_JXQR01000002	4784	3621	-2	-	1164	Glutathione-dependent formaldehyde dehydrogenase	- none -	 	 
fig|1587524.10.peg.27	CDS	NZ_JXQR01000002	5590	4976	-1	-	615	Stress response diiron-containing protein YciF	- none -	 	 
fig|1587524.10.peg.28	CDS	NZ_JXQR01000002	6230	5814	-2	-	417	hypothetical protein	- none -	 	 
fig|1587524.10.peg.29	CDS	NZ_JXQR01000002	7010	6261	-2	-	750	Transcriptional regulator, AraC family	- none -	 	 
fig|1587524.10.peg.30	CDS	NZ_JXQR01000002	7257	7526	3	+	270	hypothetical protein	- none -	 	 
fig|1587524.10.peg.31	CDS	NZ_JXQR01000002	7805	7614	-2	-	192	Cold shock protein of CSP family	- none -	 	 
fig|1587524.10.peg.32	CDS	NZ_JXQR01000002	8012	8137	2	+	126	hypothetical protein	- none -	 	 
fig|1587524.10.peg.33	CDS	NZ_JXQR01000002	8142	9011	3	+	870	hypothetical protein	- none -	 	 
fig|1587524.10.peg.34	CDS	NZ_JXQR01000002	9605	10417	2	+	813	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	Fatty Acid Biosynthesis FASII	 	 
fig|1587524.10.peg.35	CDS	NZ_JXQR01000002	11527	10637	-1	-	891	hypothetical protein	- none -	 	 
fig|1587524.10.peg.36	CDS	NZ_JXQR01000002	14721	11605	-3	-	3117	TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins	Ton and Tol transport systems	 	 
fig|1587524.10.peg.37	CDS	NZ_JXQR01000002	15807	16082	3	+	276	hypothetical protein	- none -	 	 
fig|1587524.10.peg.38	CDS	NZ_JXQR01000002	16850	23806	2	+	6957	Cf-2.3	- none -	 	 
fig|1587524.10.peg.39	CDS	NZ_JXQR01000002	23817	32102	3	+	8286	putative calcium-binding outer membrane-like protein	- none -	 	 
fig|1587524.10.peg.40	CDS	NZ_JXQR01000002	32623	32375	-1	-	249	hypothetical protein	- none -	 	 
fig|1587524.10.peg.41	CDS	NZ_JXQR01000002	33368	34462	2	+	1095	Fic domain protein, PA0574 type	- none -	 	 
fig|1587524.10.peg.42	CDS	NZ_JXQR01000002	35217	36044	3	+	828	hypothetical protein	- none -	 	 
fig|1587524.10.peg.43	CDS	NZ_JXQR01000002	36148	36924	1	+	777	hypothetical protein	- none -	 	 
fig|1587524.10.peg.44	CDS	NZ_JXQR01000002	38831	37791	-2	-	1041	Proline iminopeptidase (EC 3.4.11.5)	Proline, 4-hydroxyproline uptake and utilization	 	 
fig|1587524.10.peg.45	CDS	NZ_JXQR01000002	39809	38871	-2	-	939	Glyoxalase family protein	- none -	 	 
fig|1587524.10.peg.46	CDS	NZ_JXQR01000002	40593	39979	-3	-	615	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	Anaerobic respiratory reductases	 	 
fig|1587524.10.peg.47	CDS	NZ_JXQR01000002	41595	40654	-3	-	942	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	Pyridoxin (Vitamin B6) Biosynthesis	 	 
fig|1587524.10.peg.48	CDS	NZ_JXQR01000002	42371	41613	-2	-	759	Uncharacterized UPF0721 integral membrane protein	- none -	 	 
fig|1587524.10.peg.49	CDS	NZ_JXQR01000002	43258	42377	-1	-	882	Alpha/beta hydrolase fold precursor	- none -	 	 
fig|1587524.10.peg.50	CDS	NZ_JXQR01000002	44019	43504	-3	-	516	RidA/YER057c/UK114 superfamily protein	- none -	 	 
fig|1587524.10.peg.51	CDS	NZ_JXQR01000002	44523	45443	3	+	921	hypothetical protein	- none -	 	 
fig|1587524.10.peg.52	CDS	NZ_JXQR01000002	45571	46500	1	+	930	Transcriptional regulator, AraC family	- none -	 	 
fig|1587524.10.peg.53	CDS	NZ_JXQR01000002	46635	47564	3	+	930	Transcriptional regulator, AraC family	- none -	 	 
fig|1587524.10.peg.54	CDS	NZ_JXQR01000002	47707	48288	1	+	582	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases	cAMP signaling in bacteria	 	 
fig|1587524.10.peg.55	CDS	NZ_JXQR01000002	48371	48997	2	+	627	Pirin	- none -	 	 
fig|1587524.10.peg.56	CDS	NZ_JXQR01000002	49260	49619	3	+	360	hypothetical protein	- none -	 	 
fig|1587524.10.peg.57	CDS	NZ_JXQR01000002	49692	50765	3	+	1074	hypothetical protein	- none -	 	 
fig|1587524.10.peg.58	CDS	NZ_JXQR01000002	51703	50837	-1	-	867	Hydrolase, alpha/beta fold family	- none -	 	 
fig|1587524.10.peg.59	CDS	NZ_JXQR01000002	52170	51757	-3	-	414	COGs COG3558	- none -	 	 
fig|1587524.10.peg.60	CDS	NZ_JXQR01000002	53007	52579	-3	-	429	DoxX family protein	- none -	 	 
fig|1587524.10.peg.61	CDS	NZ_JXQR01000002	53713	53024	-1	-	690	FIG002283: Isochorismatase family protein	CBSS-224911.1.peg.6954	 	 
fig|1587524.10.peg.62	CDS	NZ_JXQR01000002	54750	53824	-3	-	927	Hydrolase, alpha/beta fold family	- none -	 	 
fig|1587524.10.peg.63	CDS	NZ_JXQR01000002	56664	54862	-3	-	1803	Exoenzymes regulatory protein AepA precursor	CBSS-224911.1.peg.6954	 	 
fig|1587524.10.peg.64	CDS	NZ_JXQR01000002	57386	56700	-2	-	687	hypothetical protein	- none -	 	 
fig|1587524.10.peg.65	CDS	NZ_JXQR01000002	58412	59350	2	+	939	hypothetical protein	- none -	 	 
fig|1587524.10.peg.66	CDS	NZ_JXQR01000002	59669	61039	2	+	1371	Formate hydrogenlyase transcriptional activator	- none -	 	 
fig|1587524.10.peg.67	CDS	NZ_JXQR01000002	61122	62687	3	+	1566	Response regulator of zinc sigma-54-dependent two-component system	Zinc resistance	 	 
fig|1587524.10.peg.68	CDS	NZ_JXQR01000002	64976	62793	-2	-	2184	Two-component system sensor histidine kinase	- none -	 	 
fig|1587524.10.peg.69	CDS	NZ_JXQR01000002	66070	65276	-1	-	795	salicylate esterase	Salicylate and gentisate catabolism; <br>Salicylate ester degradation	 	 
fig|1587524.10.peg.70	CDS	NZ_JXQR01000002	67521	66172	-3	-	1350	FIG022068: Hypothetical protein	CBSS-224911.1.peg.6954	 	 
fig|1587524.10.peg.71	CDS	NZ_JXQR01000002	68147	67539	-2	-	609	Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center	- none -	 	 
fig|1587524.10.peg.72	CDS	NZ_JXQR01000002	69549	68137	-3	-	1413	hypothetical protein	- none -	 	 
fig|1587524.10.peg.73	CDS	NZ_JXQR01000002	69995	69552	-2	-	444	Membrane protein 2, distant similarity to thiosulphate:quinone oxidoreductase DoxD	- none -	 	 
fig|1587524.10.peg.74	CDS	NZ_JXQR01000002	70557	70081	-3	-	477	DNA protection during starvation protein	- none -	 	 
fig|1587524.10.peg.75	CDS	NZ_JXQR01000002	71001	70591	-3	-	411	hypothetical protein	- none -	 	 
fig|1587524.10.peg.76	CDS	NZ_JXQR01000002	71338	71039	-1	-	300	hypothetical protein	- none -	 	 
fig|1587524.10.peg.77	CDS	NZ_JXQR01000002	71915	72895	2	+	981	hypothetical protein	- none -	 	 
fig|1587524.10.peg.78	CDS	NZ_JXQR01000002	72928	73893	1	+	966	hypothetical protein	- none -	 	 
fig|1587524.10.peg.79	CDS	NZ_JXQR01000002	74896	73919	-1	-	978	Transcriptional regulator, AraC family	- none -	 	 
fig|1587524.10.peg.80	CDS	NZ_JXQR01000002	75328	75495	1	+	168	hypothetical protein	- none -	 	 
fig|1587524.10.peg.81	CDS	NZ_JXQR01000002	76525	75665	-1	-	861	Transcriptional regulator, LysR family	- none -	 	 
fig|1587524.10.peg.82	CDS	NZ_JXQR01000002	76615	77580	1	+	966	Hydrolase, alpha/beta fold family protein, At1g52510/AT4G12830 homolog, group3	- none -	 	 
fig|1587524.10.peg.83	CDS	NZ_JXQR01000002	78319	77840	-1	-	480	Mobile element protein	- none -	 	 
fig|1587524.10.peg.84	CDS	NZ_JXQR01000002	78436	79038	1	+	603	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)	Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD	 	 
fig|1587524.10.peg.85	CDS	NZ_JXQR01000002	79031	79741	2	+	711	hypothetical protein	- none -	 	 
fig|1587524.10.peg.86	CDS	NZ_JXQR01000002	79738	80712	1	+	975	hypothetical protein	- none -	 	 
fig|1587524.10.peg.87	CDS	NZ_JXQR01000002	80709	81335	3	+	627	hypothetical protein	- none -	 	 
fig|1587524.10.peg.88	CDS	NZ_JXQR01000002	81345	82040	3	+	696	hypothetical protein	- none -	 	 
fig|1587524.10.peg.89	CDS	NZ_JXQR01000002	82042	82809	1	+	768	hypothetical protein	- none -	 	 
fig|1587524.10.peg.90	CDS	NZ_JXQR01000002	82806	84212	3	+	1407	hypothetical protein	- none -	 	 
fig|1587524.10.peg.91	CDS	NZ_JXQR01000002	84209	85102	2	+	894	hypothetical protein	- none -	 	 
fig|1587524.10.peg.92	CDS	NZ_JXQR01000002	85105	86055	1	+	951	hypothetical protein	- none -	 	 
fig|1587524.10.peg.93	CDS	NZ_JXQR01000002	86071	86445	1	+	375	PTPS-like type 4	- none -	 	 
fig|1587524.10.peg.94	CDS	NZ_JXQR01000002	86532	88226	3	+	1695	hypothetical protein	- none -	 	 
fig|1587524.10.peg.95	CDS	NZ_JXQR01000002	88631	88422	-2	-	210	Mobile element protein	- none -	 	 
fig|1587524.10.peg.96	CDS	NZ_JXQR01000002	90816	88696	-3	-	2121	Na+/H+ antiporter	- none -	 	 
fig|1587524.10.peg.97	CDS	NZ_JXQR01000002	91395	90820	-3	-	576	hypothetical protein	- none -	 	 
fig|1587524.10.peg.98	CDS	NZ_JXQR01000002	91723	91932	1	+	210	Uncharacterized transcriptional regulator YozG, Cro/CI family	- none -	 	 
fig|1587524.10.peg.99	CDS	NZ_JXQR01000002	92830	92201	-1	-	630	Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)	- none -	 	 
fig|1587524.10.peg.100	CDS	NZ_JXQR01000002	92929	93291	1	+	363	Transcriptional regulator, HxlR family	- none -	 	 
fig|1587524.10.peg.101	CDS	NZ_JXQR01000002	96200	93576	-2	-	2625	alpha-xylosidase (EC 3.2.1.177)	- none -	 	 
fig|1587524.10.peg.102	CDS	NZ_JXQR01000002	97887	96241	-3	-	1647	alpha-L-fucosidase (EC 3.2.1.51)	- none -	 	 
fig|1587524.10.peg.103	CDS	NZ_JXQR01000002	98119	99000	1	+	882	Transcriptional regulator, AraC family	- none -	 	 
fig|1587524.10.peg.104	CDS	NZ_JXQR01000002	99360	99241	-3	-	120	hypothetical protein	- none -	 	 
fig|1587524.10.peg.105	CDS	NZ_JXQR01000002	99756	99565	-3	-	192	Cold shock protein of CSP family	- none -	 	 
fig|1587524.10.peg.106	CDS	NZ_JXQR01000002	102927	100111	-3	-	2817	Probable zinc protease pqqL (EC 3.4.99.-)	- none -	 	 
fig|1587524.10.peg.107	CDS	NZ_JXQR01000002	103037	102924	-2	-	114	hypothetical protein	- none -	 	 
fig|1587524.10.peg.108	CDS	NZ_JXQR01000002	105673	103076	-1	-	2598	Probable acylaminoacyl-peptidase (EC 3.4.19.1)	- none -	 	 
fig|1587524.10.peg.109	CDS	NZ_JXQR01000002	107662	105698	-1	-	1965	Thioredoxin	- none -	 	 
fig|1587524.10.peg.110	CDS	NZ_JXQR01000002	109044	107689	-3	-	1356	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|1587524.10.peg.111	CDS	NZ_JXQR01000002	112626	109063	-3	-	3564	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|1587524.10.peg.112	CDS	NZ_JXQR01000002	113846	112788	-2	-	1059	Putative anti-sigma factor	- none -	 	 
fig|1587524.10.peg.113	CDS	NZ_JXQR01000002	114477	113935	-3	-	543	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|1587524.10.peg.114	CDS	NZ_JXQR01000002	116717	114786	-2	-	1932	Chitin binding protein	- none -	 	 
fig|1587524.10.peg.115	CDS	NZ_JXQR01000002	117012	117470	3	+	459	hypothetical protein	- none -	 	 
fig|1587524.10.peg.116	CDS	NZ_JXQR01000002	117704	118579	2	+	876	hypothetical protein	- none -	 	 
fig|1587524.10.peg.117	CDS	NZ_JXQR01000002	118698	119378	3	+	681	hypothetical protein	- none -	 	 
fig|1587524.10.peg.118	CDS	NZ_JXQR01000002	119503	120489	1	+	987	hypothetical protein	- none -	 	 
fig|1587524.10.peg.119	CDS	NZ_JXQR01000002	120719	121063	2	+	345	hypothetical protein	- none -	 	 
fig|1587524.10.peg.120	CDS	NZ_JXQR01000002	121184	122503	2	+	1320	hypothetical protein	- none -	 	 
fig|1587524.10.peg.121	CDS	NZ_JXQR01000002	122506	122883	1	+	378	hypothetical protein	- none -	 	 
fig|1587524.10.peg.122	CDS	NZ_JXQR01000002	126043	123605	-1	-	2439	beta-galactosidase (EC 3.2.1.23)	- none -	 	 
fig|1587524.10.peg.123	CDS	NZ_JXQR01000002	127092	126133	-3	-	960	Arabinogalactan endo-1,4-beta-galactanase (EC 3.2.1.89)	- none -	 	 
fig|1587524.10.peg.124	CDS	NZ_JXQR01000002	128382	127168	-3	-	1215	Putative galactosidase	- none -	 	 
fig|1587524.10.peg.125	CDS	NZ_JXQR01000002	129418	128351	-1	-	1068	hypothetical protein	- none -	 	 
fig|1587524.10.peg.126	CDS	NZ_JXQR01000002	131057	129450	-2	-	1608	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|1587524.10.peg.127	CDS	NZ_JXQR01000002	134005	131063	-1	-	2943	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|1587524.10.peg.128	CDS	NZ_JXQR01000002	135001	139071	1	+	4071	hypothetical protein	- none -	 	 
fig|1587524.10.peg.129	CDS	NZ_JXQR01000002	141566	139098	-2	-	2469	Putative large secreted protein SCO0341	- none -	 	 
fig|1587524.10.peg.130	CDS	NZ_JXQR01000002	143593	141614	-1	-	1980	alpha-L-arabinofuranosidase (EC 3.2.1.55)	- none -	 	 
fig|1587524.10.peg.131	CDS	NZ_JXQR01000002	145053	143614	-3	-	1440	Polygalacturonase (EC 3.2.1.15)	- none -	 	 
fig|1587524.10.peg.132	CDS	NZ_JXQR01000002	146810	145281	-2	-	1530	Polygalacturonase (EC 3.2.1.15)	- none -	 	 
fig|1587524.10.peg.133	CDS	NZ_JXQR01000002	148606	146969	-1	-	1638	putative solute:Na symporter	- none -	 	 
fig|1587524.10.peg.134	CDS	NZ_JXQR01000002	149804	148662	-2	-	1143	N-acetylglucosamine related transporter, NagX	- none -	 	 
fig|1587524.10.peg.135	CDS	NZ_JXQR01000002	153090	149950	-3	-	3141	beta-galactosidase (EC 3.2.1.23)	- none -	 	 
fig|1587524.10.peg.136	CDS	NZ_JXQR01000002	154011	153133	-3	-	879	Inositol oxygenase (EC 1.13.99.1)	Inositol catabolism	 	 
fig|1587524.10.peg.137	CDS	NZ_JXQR01000002	158607	154573	-3	-	4035	Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	- none -	 	 
fig|1587524.10.peg.138	CDS	NZ_JXQR01000002	160486	158660	-1	-	1827	Calcineurin-like phosphoesterase	- none -	 	 
fig|1587524.10.peg.139	CDS	NZ_JXQR01000002	161358	160507	-3	-	852	Glycosyl hydrolase, family 88	- none -	 	 
fig|1587524.10.peg.140	CDS	NZ_JXQR01000002	162081	161515	-3	-	567	hypothetical protein	- none -	 	 
fig|1587524.10.peg.141	CDS	NZ_JXQR01000002	164371	162095	-1	-	2277	hypothetical protein	- none -	 	 
fig|1587524.10.peg.142	CDS	NZ_JXQR01000002	166804	164486	-1	-	2319	Alpha-1,2-mannosidase	Mannose Metabolism	 	 
fig|1587524.10.peg.143	CDS	NZ_JXQR01000002	167062	166946	-1	-	117	hypothetical protein	- none -	 	 
fig|1587524.10.peg.144	CDS	NZ_JXQR01000002	168699	167086	-3	-	1614	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|1587524.10.peg.145	CDS	NZ_JXQR01000002	171729	168718	-3	-	3012	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|1587524.10.peg.146	CDS	NZ_JXQR01000002	174181	172010	-1	-	2172	Alpha-N-acetylglucosaminidase (EC 3.2.1.50)	- none -	 	 
fig|1587524.10.peg.147	CDS	NZ_JXQR01000002	174681	175970	3	+	1290	Peptidase M20D, amidohydrolase	- none -	 	 
fig|1587524.10.peg.148	CDS	NZ_JXQR01000002	176988	176077	-3	-	912	Fructokinase (EC 2.7.1.4)	Sucrose utilization	 	 
fig|1587524.10.peg.149	CDS	NZ_JXQR01000002	178583	177012	-2	-	1572	Glycoside hydrolase, family 32	- none -	 	 
fig|1587524.10.peg.150	CDS	NZ_JXQR01000002	179987	178590	-2	-	1398	hypothetical protein	- none -	 	 
fig|1587524.10.peg.151	CDS	NZ_JXQR01000002	181697	180006	-2	-	1692	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|1587524.10.peg.152	CDS	NZ_JXQR01000002	184822	181718	-1	-	3105	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|1587524.10.peg.153	CDS	NZ_JXQR01000002	186451	184841	-1	-	1611	Levanase (EC 3.2.1.65)	- none -	 	 
fig|1587524.10.peg.154	CDS	NZ_JXQR01000002	187772	186414	-2	-	1359	D-xylose proton-symporter XylE	Xylose utilization	 	 
fig|1587524.10.peg.155	CDS	NZ_JXQR01000002	190741	188003	-1	-	2739	FIG00693796: hypothetical protein	- none -	 	 
fig|1587524.10.peg.156	CDS	NZ_JXQR01000002	191358	190975	-3	-	384	Transcriptional regulator, HxlR family	- none -	 	 
fig|1587524.10.peg.157	CDS	NZ_JXQR01000002	191487	192083	3	+	597	hypothetical protein	- none -	 	 
fig|1587524.10.peg.158	CDS	NZ_JXQR01000002	192099	192851	3	+	753	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|1587524.10.peg.159	CDS	NZ_JXQR01000002	192869	193627	2	+	759	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|1587524.10.peg.160	CDS	NZ_JXQR01000002	195641	193737	-2	-	1905	Maltodextrin glucosidase (EC 3.2.1.20)	- none -	 	 
fig|1587524.10.peg.161	CDS	NZ_JXQR01000002	198095	195657	-2	-	2439	beta-galactosidase (EC 3.2.1.23)	- none -	 	 
fig|1587524.10.peg.162	CDS	NZ_JXQR01000002	199946	198168	-2	-	1779	alpha-galactosidase (EC 3.2.1.22)	- none -	 	 
fig|1587524.10.peg.163	CDS	NZ_JXQR01000002	201883	200033	-1	-	1851	Putative glycosyl hydrolase of unknown function (DUF1680)	- none -	 	 
fig|1587524.10.peg.164	CDS	NZ_JXQR01000002	203568	201949	-3	-	1620	alpha-L-fucosidase (EC 3.2.1.51)	- none -	 	 
fig|1587524.10.peg.165	CDS	NZ_JXQR01000002	206314	203897	-1	-	2418	alpha-L-arabinofuranosidase (EC 3.2.1.55)	- none -	 	 
fig|1587524.10.peg.166	CDS	NZ_JXQR01000002	206782	206432	-1	-	351	L-fucose mutarotase, type 2	- none -	 	 
fig|1587524.10.peg.167	CDS	NZ_JXQR01000002	208573	206939	-1	-	1635	alpha-L-fucosidase (EC 3.2.1.51)	- none -	 	 
fig|1587524.10.peg.168	CDS	NZ_JXQR01000002	211505	208617	-2	-	2889	hypothetical protein	- none -	 	 
fig|1587524.10.peg.169	CDS	NZ_JXQR01000002	213211	211679	-1	-	1533	hypothetical protein	- none -	 	 
fig|1587524.10.peg.170	CDS	NZ_JXQR01000002	215062	213530	-1	-	1533	hypothetical protein	- none -	 	 
fig|1587524.10.peg.171	CDS	NZ_JXQR01000002	217218	215203	-3	-	2016	alpha-galactosidase (EC 3.2.1.22)	- none -	 	 
fig|1587524.10.peg.172	CDS	NZ_JXQR01000002	217343	217215	-2	-	129	hypothetical protein	- none -	 	 
fig|1587524.10.peg.173	CDS	NZ_JXQR01000002	218862	217396	-3	-	1467	hypothetical protein	- none -	 	 
fig|1587524.10.peg.174	CDS	NZ_JXQR01000002	220208	218982	-2	-	1227	hypothetical protein	- none -	 	 
fig|1587524.10.peg.175	CDS	NZ_JXQR01000002	221808	220228	-3	-	1581	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|1587524.10.peg.176	CDS	NZ_JXQR01000002	225022	221834	-1	-	3189	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|1587524.10.peg.177	CDS	NZ_JXQR01000002	227195	225822	-2	-	1374	Endo-1,4-beta-xylanase (EC 3.2.1.8)	- none -	 	 
fig|1587524.10.peg.178	CDS	NZ_JXQR01000002	228844	227255	-1	-	1590	Glycoside hydrolase, family 43	- none -	 	 
fig|1587524.10.peg.179	CDS	NZ_JXQR01000002	233366	229344	-2	-	4023	Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator	- none -	 	 
fig|1587524.10.peg.180	CDS	NZ_JXQR01000002	235227	233683	-3	-	1545	alpha-L-arabinofuranosidase (EC 3.2.1.55)	- none -	 	 
fig|1587524.10.peg.181	CDS	NZ_JXQR01000002	236217	235792	-3	-	426	Two-component response regulator	- none -	 	 
fig|1587524.10.peg.182	CDS	NZ_JXQR01000002	236520	238127	3	+	1608	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)	- none -	 	 
fig|1587524.10.peg.183	CDS	NZ_JXQR01000002	238139	238579	2	+	441	Two-component system response regulator	- none -	 	 
fig|1587524.10.peg.184	CDS	NZ_JXQR01000002	238609	239910	1	+	1302	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)	- none -	 	 
fig|1587524.10.peg.185	CDS	NZ_JXQR01000002	241295	239940	-2	-	1356	hypothetical protein	- none -	 	 
fig|1587524.10.peg.186	CDS	NZ_JXQR01000002	241538	241675	2	+	138	hypothetical protein	- none -	 	 
fig|1587524.10.peg.187	CDS	NZ_JXQR01000002	241701	242453	3	+	753	Carbonic anhydrase, beta class (EC 4.2.1.1)	- none -	 	 
fig|1587524.10.peg.188	CDS	NZ_JXQR01000002	242453	243244	2	+	792	hypothetical protein	- none -	 	 
fig|1587524.10.peg.189	CDS	NZ_JXQR01000002	243415	243251	-1	-	165	hypothetical protein	- none -	 	 
fig|1587524.10.peg.190	CDS	NZ_JXQR01000002	243565	246339	1	+	2775	Aconitate hydratase (EC 4.2.1.3)	Glyoxylate bypass	 	 
fig|1587524.10.peg.191	CDS	NZ_JXQR01000002	248079	246445	-3	-	1635	Glyceraldehyde-3-phosphate dehydrogenase, putative	- none -	 	 
fig|1587524.10.peg.192	CDS	NZ_JXQR01000002	248806	248192	-1	-	615	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	Anaerobic respiratory reductases	 	 
fig|1587524.10.peg.193	CDS	NZ_JXQR01000002	249695	249003	-2	-	693	Two-component transcriptional response regulator, LuxR family	- none -	 	 
