Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|991.25.peg.125	CDS	NZ_MUGY01000001	142184	141321	-2	-	864	hypothetical protein PA3071	Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms	 	 
fig|991.25.peg.126	CDS	NZ_MUGY01000001	143291	142287	-2	-	1005	MoxR-like ATPase in aerotolerance operon	Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms	 	 
fig|991.25.peg.127	CDS	NZ_MUGY01000001	143504	144376	2	+	873	Oxidoreductase YdhF	- none -	 	 
fig|991.25.peg.128	CDS	NZ_MUGY01000001	144706	145458	1	+	753	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|991.25.peg.129	CDS	NZ_MUGY01000001	145593	146747	3	+	1155	hypothetical protein	- none -	 	 
fig|991.25.peg.130	CDS	NZ_MUGY01000001	147585	146842	-3	-	744	hypothetical protein	- none -	 	 
fig|991.25.peg.131	CDS	NZ_MUGY01000001	147775	148917	1	+	1143	Cystathionine gamma-lyase (EC 4.4.1.1)	Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis	 	 
fig|991.25.peg.132	CDS	NZ_MUGY01000001	149783	148989	-2	-	795	hypothetical protein	- none -	 	 
fig|991.25.peg.133	CDS	NZ_MUGY01000001	150107	151450	2	+	1344	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	Arginine and Ornithine Degradation; <br>Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Proline Synthesis	 	 
fig|991.25.peg.134	CDS	NZ_MUGY01000001	151620	153869	3	+	2250	Immunoreactive 84kD antigen PG93	- none -	 	 
fig|991.25.peg.135	CDS	NZ_MUGY01000001	153968	154681	2	+	714	DNA recombination and repair protein RecO	CBSS-176299.4.peg.1292; <br>DNA repair, bacterial RecFOR pathway; <br>Glycyl-tRNA synthetase containing cluster	 	 
fig|991.25.peg.136	CDS	NZ_MUGY01000001	154806	156698	3	+	1893	hypothetical protein	- none -	 	 
fig|991.25.peg.137	CDS	NZ_MUGY01000001	156748	158664	1	+	1917	hypothetical protein	- none -	 	 
fig|991.25.peg.138	CDS	NZ_MUGY01000001	158924	162325	2	+	3402	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	tRNA aminoacylation, Ile	 	 
fig|991.25.peg.139	CDS	NZ_MUGY01000001	162333	162713	3	+	381	DnaK suppressor protein, putative	- none -	 	 
fig|991.25.peg.140	CDS	NZ_MUGY01000001	163262	162882	-2	-	381	hypothetical protein	- none -	 	 
fig|991.25.peg.141	CDS	NZ_MUGY01000001	163645	163289	-1	-	357	hypothetical protein	- none -	 	 
fig|991.25.peg.142	CDS	NZ_MUGY01000001	163820	164041	2	+	222	hypothetical protein	- none -	 	 
fig|991.25.peg.143	CDS	NZ_MUGY01000001	164135	164731	2	+	597	Lipoprotein signal peptidase (EC 3.4.23.36)	Signal peptidase	 	 
fig|991.25.peg.144	CDS	NZ_MUGY01000001	164816	167974	2	+	3159	ATP-dependent helicase	- none -	 	 
fig|991.25.peg.145	CDS	NZ_MUGY01000001	168046	169239	1	+	1194	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	Glycine Biosynthesis; <br>Glycine and Serine Utilization	 	 
fig|991.25.peg.146	CDS	NZ_MUGY01000001	169352	170803	2	+	1452	OmpA domain protein	- none -	 	 
fig|991.25.peg.147	CDS	NZ_MUGY01000001	170841	173633	3	+	2793	hypothetical protein	- none -	 	 
fig|991.25.peg.148	CDS	NZ_MUGY01000001	173630	173935	2	+	306	hypothetical protein	- none -	 	 
fig|991.25.peg.149	CDS	NZ_MUGY01000001	173932	174603	1	+	672	ABC transporter, ATP-binding protein	- none -	 	 
fig|991.25.peg.150	CDS	NZ_MUGY01000001	175448	174600	-2	-	849	Hydrolase, alpha/beta fold family	- none -	 	 
fig|991.25.peg.151	CDS	NZ_MUGY01000001	176370	175471	-3	-	900	Proline iminopeptidase (EC 3.4.11.5)	Proline, 4-hydroxyproline uptake and utilization	 	 
fig|991.25.peg.152	CDS	NZ_MUGY01000001	177671	176379	-2	-	1293	Xaa-Pro aminopeptidase (EC 3.4.11.9)	Aminopeptidases (EC 3.4.11.-)	 	 
fig|991.25.peg.153	CDS	NZ_MUGY01000001	178136	179002	2	+	867	hypothetical protein	- none -	 	 
fig|991.25.peg.154	CDS	NZ_MUGY01000001	179492	179088	-2	-	405	hypothetical protein	- none -	 	 
fig|991.25.peg.155	CDS	NZ_MUGY01000001	179715	180179	3	+	465	hypothetical protein	- none -	 	 
fig|991.25.peg.156	CDS	NZ_MUGY01000001	180462	181826	3	+	1365	hypothetical protein	- none -	 	 
fig|991.25.peg.157	CDS	NZ_MUGY01000001	181819	182448	1	+	630	hypothetical protein	- none -	 	 
fig|991.25.peg.158	CDS	NZ_MUGY01000001	182585	182938	2	+	354	hypothetical protein	- none -	 	 
fig|991.25.peg.159	CDS	NZ_MUGY01000001	183034	183213	1	+	180	hypothetical protein	- none -	 	 
fig|991.25.peg.160	CDS	NZ_MUGY01000001	183363	183761	3	+	399	hypothetical protein	- none -	 	 
fig|991.25.peg.161	CDS	NZ_MUGY01000001	184129	185316	1	+	1188	hypothetical protein	- none -	 	 
fig|991.25.peg.162	CDS	NZ_MUGY01000001	186947	185586	-2	-	1362	Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|991.25.peg.163	CDS	NZ_MUGY01000001	187267	187932	1	+	666	Succinate dehydrogenase cytochrome b subunit	- none -	 	 
fig|991.25.peg.164	CDS	NZ_MUGY01000001	187944	189944	3	+	2001	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	- none -	 	 
fig|991.25.peg.165	CDS	NZ_MUGY01000001	190041	190787	3	+	747	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	- none -	 	 
fig|991.25.peg.166	CDS	NZ_MUGY01000001	193164	190861	-3	-	2304	beta-glycosyl hydrolase	- none -	 	 
fig|991.25.peg.167	CDS	NZ_MUGY01000001	193366	194139	1	+	774	Transcriptional repressor of the fructose operon, DeoR family	- none -	 	 
fig|991.25.peg.168	CDS	NZ_MUGY01000001	195206	194136	-2	-	1071	Microsomal dipeptidase (EC 3.4.13.19)	- none -	 	 
fig|991.25.peg.169	CDS	NZ_MUGY01000001	196339	195224	-1	-	1116	Type III PLP / low-specificity D-threonine aldolase	Threonine degradation	 	 
fig|991.25.peg.170	CDS	NZ_MUGY01000001	196993	196346	-1	-	648	4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	- none -	 	 
fig|991.25.peg.171	CDS	NZ_MUGY01000001	198039	197008	-3	-	1032	Sugar kinase, ribokinase family	- none -	 	 
fig|991.25.peg.172	CDS	NZ_MUGY01000001	198661	198194	-1	-	468	RidA/YER057c/UK114 superfamily, group 1	- none -	 	 
fig|991.25.peg.173	CDS	NZ_MUGY01000001	199985	198666	-2	-	1320	Gluconate permease, Bsu4004 homolog	- none -	 	 
fig|991.25.peg.174	CDS	NZ_MUGY01000001	201532	200000	-1	-	1533	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	- none -	 	 
fig|991.25.peg.175	CDS	NZ_MUGY01000001	204699	201544	-3	-	3156	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	- none -	 	 
fig|991.25.peg.176	CDS	NZ_MUGY01000001	204847	204713	-1	-	135	hypothetical protein	- none -	 	 
fig|991.25.peg.177	CDS	NZ_MUGY01000001	204948	205718	3	+	771	Aliphatic amidase AmiE (EC 3.5.1.4)	- none -	 	 
fig|991.25.peg.178	CDS	NZ_MUGY01000001	207390	205720	-3	-	1671	hypothetical protein	- none -	 	 
fig|991.25.peg.179	CDS	NZ_MUGY01000001	207597	208601	3	+	1005	hypothetical protein	- none -	 	 
fig|991.25.peg.180	CDS	NZ_MUGY01000001	208570	210936	1	+	2367	hypothetical protein	- none -	 	 
fig|991.25.peg.181	CDS	NZ_MUGY01000001	210967	211371	1	+	405	Lactoylglutathione lyase and related lyases	- none -	 	 
fig|991.25.peg.182	CDS	NZ_MUGY01000001	212935	211646	-1	-	1290	Putative cytochrome P450 hydroxylase	- none -	 	 
fig|991.25.peg.183	CDS	NZ_MUGY01000001	213413	213601	2	+	189	hypothetical protein	- none -	 	 
fig|991.25.peg.184	CDS	NZ_MUGY01000001	214223	213636	-2	-	588	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)	Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD	 	 
fig|991.25.peg.185	CDS	NZ_MUGY01000001	214282	215331	1	+	1050	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	ECSIG4-SIG7; <br>Pyridoxin (Vitamin B6) Biosynthesis	 	 
fig|991.25.peg.186	CDS	NZ_MUGY01000001	215439	215981	3	+	543	FIG01269488: protein, clustered with ribosomal protein L32p	- none -	 	 
fig|991.25.peg.187	CDS	NZ_MUGY01000001	215991	216185	3	+	195	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent	- none -	 	 
fig|991.25.peg.188	CDS	NZ_MUGY01000001	216358	217356	1	+	999	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	- none -	 	 
fig|991.25.peg.189	CDS	NZ_MUGY01000001	217379	217858	2	+	480	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Fatty Acid Biosynthesis FASII	 	 
