Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1341154.15.peg.28	CDS	NZ_AVBI01000001	25414	23543	-1	-	1872	hypothetical protein	- none -	 	 
fig|1341154.15.peg.29	CDS	NZ_AVBI01000001	25610	26053	2	+	444	hypothetical protein	- none -	 	 
fig|1341154.15.peg.30	CDS	NZ_AVBI01000001	26125	28464	1	+	2340	hypothetical protein	- none -	 	 
fig|1341154.15.peg.31	CDS	NZ_AVBI01000001	28466	29212	2	+	747	Two-component transcriptional response regulator, LuxR family	- none -	 	 
fig|1341154.15.peg.32	CDS	NZ_AVBI01000001	30434	29202	-2	-	1233	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	- none -	 	 
fig|1341154.15.peg.33	CDS	NZ_AVBI01000001	30763	30437	-1	-	327	hypothetical protein	- none -	 	 
fig|1341154.15.peg.34	CDS	NZ_AVBI01000001	30957	30760	-3	-	198	hypothetical protein	- none -	 	 
fig|1341154.15.peg.35	CDS	NZ_AVBI01000001	31412	30960	-2	-	453	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	- none -	 	 
fig|1341154.15.peg.36	CDS	NZ_AVBI01000001	32416	31436	-1	-	981	Ribosome small subunit biogenesis RbfA-release protein RsgA	- none -	 	 
fig|1341154.15.peg.37	CDS	NZ_AVBI01000001	33574	32495	-1	-	1080	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54) / Chorismate mutase I (EC 5.4.99.5)	Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Phenylalanine and Tyrosine Branches from Chorismate	 	 
fig|1341154.15.peg.38	CDS	NZ_AVBI01000001	34468	33611	-1	-	858	Prephenate dehydratase (EC 4.2.1.51)	Phenylalanine and Tyrosine Branches from Chorismate	 	 
fig|1341154.15.peg.39	CDS	NZ_AVBI01000001	35976	34669	-3	-	1308	Uncharacterized ABC1 family protein CHU_0987	- none -	 	 
fig|1341154.15.peg.40	CDS	NZ_AVBI01000001	36701	35982	-2	-	720	FIG01019338: hypothetical protein	- none -	 	 
fig|1341154.15.peg.41	CDS	NZ_AVBI01000001	36778	37677	1	+	900	Gliding motility-associated ABC transporter ATP-binding protein GldA	- none -	 	 
fig|1341154.15.peg.42	CDS	NZ_AVBI01000001	38418	37678	-3	-	741	hypothetical protein	- none -	 	 
fig|1341154.15.peg.43	CDS	NZ_AVBI01000001	39506	38415	-2	-	1092	FIG01019437: hypothetical protein	- none -	 	 
fig|1341154.15.peg.44	CDS	NZ_AVBI01000001	40078	39644	-1	-	435	hypothetical protein	- none -	 	 
fig|1341154.15.peg.45	CDS	NZ_AVBI01000001	41226	40270	-3	-	957	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	5-FCL-like protein; <br>Methionine Biosynthesis; <br>One-carbon metabolism by tetrahydropterines	 	 
fig|1341154.15.peg.46	CDS	NZ_AVBI01000001	43925	41247	-2	-	2679	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	Methionine Biosynthesis	 	 
fig|1341154.15.peg.47	CDS	NZ_AVBI01000001	44911	43925	-1	-	987	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), N-terminal domain	- none -	 	 
fig|1341154.15.peg.48	CDS	NZ_AVBI01000001	46521	45349	-3	-	1173	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	Methionine Biosynthesis; <br>Methionine Biosynthesis	 	 
fig|1341154.15.peg.49	CDS	NZ_AVBI01000001	49080	46663	-3	-	2418	Homoserine O-acetyltransferase (EC 2.3.1.31) / Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	CBSS-216591.1.peg.168; <br>Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Methionine Biosynthesis; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis; <br>Threonine and Homoserine Biosynthesis	 	 
fig|1341154.15.peg.50	CDS	NZ_AVBI01000001	50075	49077	-2	-	999	Homoserine O-acetyltransferase (EC 2.3.1.31)	Methionine Biosynthesis	 	 
fig|1341154.15.peg.51	CDS	NZ_AVBI01000001	51123	50665	-3	-	459	hypothetical protein	- none -	 	 
fig|1341154.15.peg.52	CDS	NZ_AVBI01000001	51311	51135	-2	-	177	hypothetical protein	- none -	 	 
fig|1341154.15.peg.53	CDS	NZ_AVBI01000001	51852	51965	3	+	114	hypothetical protein	- none -	 	 
fig|1341154.15.peg.54	CDS	NZ_AVBI01000001	52030	53280	1	+	1251	S-adenosylmethionine synthetase (EC 2.5.1.6)	Methionine Biosynthesis	 	 
fig|1341154.15.peg.55	CDS	NZ_AVBI01000001	56060	53349	-2	-	2712	hypothetical protein	- none -	 	 
fig|1341154.15.peg.56	CDS	NZ_AVBI01000001	56985	56098	-3	-	888	hypothetical protein	- none -	 	 
fig|1341154.15.peg.57	CDS	NZ_AVBI01000001	57100	57891	1	+	792	hypothetical protein	- none -	 	 
fig|1341154.15.peg.58	CDS	NZ_AVBI01000001	57891	58505	3	+	615	Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113)	Purine conversions; <br>Purine conversions	 	 
fig|1341154.15.peg.59	CDS	NZ_AVBI01000001	58567	58959	1	+	393	hypothetical protein	- none -	 	 
fig|1341154.15.peg.60	CDS	NZ_AVBI01000001	61426	58961	-1	-	2466	Beta-mannosidase (EC 3.2.1.25)	Mannose Metabolism	 	 
fig|1341154.15.peg.61	CDS	NZ_AVBI01000001	62094	61426	-3	-	669	Cytoplasmic copper homeostasis protein CutC	Copper homeostasis: copper tolerance	 	 
fig|1341154.15.peg.62	CDS	NZ_AVBI01000001	63122	62094	-2	-	1029	N4-(beta-N-acetylglucosaminyl)-L-asparaginase, putative	- none -	 	 
fig|1341154.15.peg.63	CDS	NZ_AVBI01000001	65402	63135	-2	-	2268	beta-glycosyl hydrolase	- none -	 	 
fig|1341154.15.peg.64	CDS	NZ_AVBI01000001	68229	65500	-3	-	2730	Pyrophosphate-energized proton pump (EC 3.6.1.1)	Phosphate metabolism	 	 
fig|1341154.15.peg.65	CDS	NZ_AVBI01000001	68875	68345	-1	-	531	Inorganic pyrophosphatase (EC 3.6.1.1)	Phosphate metabolism	 	 
fig|1341154.15.peg.66	CDS	NZ_AVBI01000001	69587	68985	-2	-	603	HhH-GPD base excision DNA repair family protein; Probable 3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	- none -	 	 
fig|1341154.15.peg.67	CDS	NZ_AVBI01000001	72067	69587	-1	-	2481	hypothetical protein	- none -	 	 
fig|1341154.15.peg.68	CDS	NZ_AVBI01000001	73141	72161	-1	-	981	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	 	 
fig|1341154.15.peg.69	CDS	NZ_AVBI01000001	73807	74631	1	+	825	Electron transfer flavoprotein, beta subunit	Acetyl-CoA fermentation to Butyrate	 	 
fig|1341154.15.peg.70	CDS	NZ_AVBI01000001	74703	75671	3	+	969	Electron transfer flavoprotein, alpha subunit	Acetyl-CoA fermentation to Butyrate	 	 
fig|1341154.15.peg.71	CDS	NZ_AVBI01000001	75943	76572	1	+	630	hypothetical protein	- none -	 	 
fig|1341154.15.peg.72	CDS	NZ_AVBI01000001	76650	77474	3	+	825	Thymidylate synthase (EC 2.1.1.45)	Folate Biosynthesis; <br>pyrimidine conversions	 	 
fig|1341154.15.peg.73	CDS	NZ_AVBI01000001	77485	78456	1	+	972	Poly(3-hydroxyalkanoate) depolymerase	- none -	 	 
fig|1341154.15.peg.74	CDS	NZ_AVBI01000001	78632	78516	-2	-	117	hypothetical protein	- none -	 	 
fig|1341154.15.peg.75	CDS	NZ_AVBI01000001	78635	79240	2	+	606	hypothetical protein	- none -	 	 
fig|1341154.15.peg.76	CDS	NZ_AVBI01000001	79317	79655	3	+	339	2TM domain (pfam13239)	- none -	 	 
fig|1341154.15.peg.77	CDS	NZ_AVBI01000001	79655	80140	2	+	486	Dihydrofolate reductase (EC 1.5.1.3)	5-FCL-like protein; <br>Folate Biosynthesis	 	 
fig|1341154.15.peg.78	CDS	NZ_AVBI01000001	80534	80217	-2	-	318	hypothetical protein	- none -	 	 
fig|1341154.15.peg.79	CDS	NZ_AVBI01000001	80755	81486	1	+	732	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	- none -	 	 
fig|1341154.15.peg.80	CDS	NZ_AVBI01000001	81488	82192	2	+	705	PorT protein	- none -	 	 
fig|1341154.15.peg.81	CDS	NZ_AVBI01000001	82917	82189	-3	-	729	RNA methyltransferase, TrmH family	- none -	 	 
fig|1341154.15.peg.82	CDS	NZ_AVBI01000001	82955	85516	2	+	2562	hypothetical protein	- none -	 	 
fig|1341154.15.peg.83	CDS	NZ_AVBI01000001	85563	86630	3	+	1068	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	- none -	 	 
fig|1341154.15.peg.84	CDS	NZ_AVBI01000001	86695	87549	1	+	855	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	Fatty Acid Biosynthesis FASII	 	 
fig|1341154.15.peg.85	CDS	NZ_AVBI01000001	89035	87770	-1	-	1266	ABC-type antimicrobial peptide transport system, permease component	- none -	 	 
fig|1341154.15.peg.86	CDS	NZ_AVBI01000001	89189	89329	2	+	141	hypothetical protein	- none -	 	 
fig|1341154.15.peg.87	CDS	NZ_AVBI01000001	89326	90852	1	+	1527	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	5-FCL-like protein; <br>De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis	 	 
fig|1341154.15.peg.88	CDS	NZ_AVBI01000001	90908	91936	2	+	1029	Rod shape-determining protein MreB	Bacterial cell division cluster	 	 
fig|1341154.15.peg.89	CDS	NZ_AVBI01000001	91948	92775	1	+	828	Rod shape-determining protein MreC	Bacterial cell division cluster; <br>CBSS-354.1.peg.2917	 	 
fig|1341154.15.peg.90	CDS	NZ_AVBI01000001	92768	93274	2	+	507	Rod shape-determining protein MreD	Bacterial cell division cluster; <br>CBSS-354.1.peg.2917	 	 
fig|1341154.15.peg.91	CDS	NZ_AVBI01000001	93271	95292	1	+	2022	Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)	- none -	 	 
fig|1341154.15.peg.92	CDS	NZ_AVBI01000001	95289	96545	3	+	1257	Rod shape-determining protein RodA	Bacterial cell division cluster	 	 
fig|1341154.15.peg.93	CDS	NZ_AVBI01000001	97356	96547	-3	-	810	DNA/RNA non-specific endonuclease	- none -	 	 
fig|1341154.15.peg.94	CDS	NZ_AVBI01000001	97437	97940	3	+	504	hypothetical protein	- none -	 	 
fig|1341154.15.peg.95	CDS	NZ_AVBI01000001	100164	97993	-3	-	2172	Tail-specific protease precursor (EC 3.4.21.102)	- none -	 	 
fig|1341154.15.peg.96	CDS	NZ_AVBI01000001	100329	101093	3	+	765	5&#39;-nucleotidase SurE (EC 3.1.3.5)	- none -	 	 
fig|1341154.15.peg.97	CDS	NZ_AVBI01000001	101122	101394	1	+	273	hypothetical protein	- none -	 	 
fig|1341154.15.peg.98	CDS	NZ_AVBI01000001	101397	102509	3	+	1113	Lipid-A-disaccharide synthase (EC 2.4.1.182)	- none -	 	 
fig|1341154.15.peg.99	CDS	NZ_AVBI01000001	102562	104583	1	+	2022	DNA internalization-related competence protein ComEC/Rec2	- none -	 	 
fig|1341154.15.peg.100	CDS	NZ_AVBI01000001	105059	104580	-2	-	480	hypothetical protein	- none -	 	 
fig|1341154.15.peg.101	CDS	NZ_AVBI01000001	105540	105064	-3	-	477	Thioredoxin Disulfide Isomerase	- none -	 	 
fig|1341154.15.peg.102	CDS	NZ_AVBI01000001	107098	105593	-1	-	1506	Di-tripeptide/cation symporter	- none -	 	 
fig|1341154.15.peg.103	CDS	NZ_AVBI01000001	108752	107100	-2	-	1653	Di-tripeptide/cation symporter	- none -	 	 
fig|1341154.15.peg.104	CDS	NZ_AVBI01000001	110766	108823	-3	-	1944	Di-tripeptide/cation symporter	- none -	 	 
fig|1341154.15.peg.105	CDS	NZ_AVBI01000001	112972	110801	-1	-	2172	Dipeptidyl peptidase IV	- none -	 	 
fig|1341154.15.peg.106	CDS	NZ_AVBI01000001	113203	119727	1	+	6525	hypothetical protein	- none -	 	 
fig|1341154.15.peg.107	CDS	NZ_AVBI01000001	119783	121099	2	+	1317	Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34)	Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1341154.15.peg.108	CDS	NZ_AVBI01000001	121105	122019	1	+	915	Mevalonate kinase (EC 2.7.1.36)	Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1341154.15.peg.109	CDS	NZ_AVBI01000001	124172	122070	-2	-	2103	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	- none -	 	 
fig|1341154.15.peg.110	CDS	NZ_AVBI01000001	124454	124278	-2	-	177	hypothetical protein	- none -	 	 
fig|1341154.15.peg.111	CDS	NZ_AVBI01000001	125015	124458	-2	-	558	Lipopolysaccharide export system protein LptC	- none -	 	 
fig|1341154.15.peg.112	CDS	NZ_AVBI01000001	126292	125030	-1	-	1263	Putative outer membrane protein	- none -	 	 
fig|1341154.15.peg.113	CDS	NZ_AVBI01000001	127049	126285	-2	-	765	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster	 	 
fig|1341154.15.peg.114	CDS	NZ_AVBI01000001	129079	127313	-1	-	1767	FIG00693375: hypothetical protein	- none -	 	 
fig|1341154.15.peg.115	CDS	NZ_AVBI01000001	129482	129120	-2	-	363	conserved hypothetical protein	- none -	 	 
fig|1341154.15.peg.116	CDS	NZ_AVBI01000001	129560	130486	2	+	927	hypothetical protein	- none -	 	 
fig|1341154.15.peg.117	CDS	NZ_AVBI01000001	131068	131925	1	+	858	Permease of the drug/metabolite transporter (DMT) superfamily	- none -	 	 
fig|1341154.15.peg.118	CDS	NZ_AVBI01000001	132422	131922	-2	-	501	probable membrane protein NMA1128	- none -	 	 
fig|1341154.15.peg.119	CDS	NZ_AVBI01000001	132465	132947	3	+	483	hypothetical protein	- none -	 	 
fig|1341154.15.peg.120	CDS	NZ_AVBI01000001	134078	132948	-2	-	1131	N-acetylglucosaminyltransferase (EC 2.4.1.-)	- none -	 	 
fig|1341154.15.peg.121	CDS	NZ_AVBI01000001	135010	134066	-1	-	945	hypothetical protein	- none -	 	 
fig|1341154.15.peg.122	CDS	NZ_AVBI01000001	135034	135588	1	+	555	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	- none -	 	 
fig|1341154.15.peg.123	CDS	NZ_AVBI01000001	135653	136816	2	+	1164	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	- none -	 	 
fig|1341154.15.peg.124	CDS	NZ_AVBI01000001	136904	137671	2	+	768	N-formylkynurenine (Aryl-) formamidase (EC 3.5.1.9)	- none -	 	 
fig|1341154.15.peg.125	CDS	NZ_AVBI01000001	137674	138039	1	+	366	hypothetical protein	- none -	 	 
fig|1341154.15.peg.126	CDS	NZ_AVBI01000001	138094	138810	1	+	717	hypothetical protein	- none -	 	 
fig|1341154.15.peg.127	CDS	NZ_AVBI01000001	141193	138890	-1	-	2304	hypothetical protein	- none -	 	 
fig|1341154.15.peg.128	CDS	NZ_AVBI01000001	142470	141370	-3	-	1101	hypothetical protein	- none -	 	 
fig|1341154.15.peg.129	CDS	NZ_AVBI01000001	142766	143596	2	+	831	hypothetical protein	- none -	 	 
fig|1341154.15.peg.130	CDS	NZ_AVBI01000001	145245	143857	-3	-	1389	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	- none -	 	 
fig|1341154.15.peg.131	CDS	NZ_AVBI01000001	145261	145431	1	+	171	hypothetical protein	- none -	 	 
fig|1341154.15.peg.132	CDS	NZ_AVBI01000001	146644	145655	-1	-	990	hypothetical protein	- none -	 	 
fig|1341154.15.peg.133	CDS	NZ_AVBI01000001	147242	146769	-2	-	474	hypothetical protein	- none -	 	 
fig|1341154.15.peg.134	CDS	NZ_AVBI01000001	147326	148006	2	+	681	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	- none -	 	 
fig|1341154.15.peg.135	CDS	NZ_AVBI01000001	148003	149220	1	+	1218	FIG00648790: hypothetical protein	- none -	 	 
fig|1341154.15.peg.136	CDS	NZ_AVBI01000001	149728	149222	-1	-	507	ribosomal protein paralog	- none -	 	 
fig|1341154.15.peg.137	CDS	NZ_AVBI01000001	150381	149905	-3	-	477	Benzodiazepine receptor TspO	- none -	 	 
fig|1341154.15.peg.138	CDS	NZ_AVBI01000001	150481	151566	1	+	1086	Diphosphomevalonate decarboxylase (EC 4.1.1.33)	Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1341154.15.peg.139	CDS	NZ_AVBI01000001	151618	152556	1	+	939	Phosphomevalonate kinase (EC 2.7.4.2)	Mevalonate Branch of Isoprenoid Biosynthesis	 	 
fig|1341154.15.peg.140	CDS	NZ_AVBI01000001	152632	153519	1	+	888	Similar to (S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase	- none -	 	 
fig|1341154.15.peg.141	CDS	NZ_AVBI01000001	153587	154477	2	+	891	LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22)	- none -	 	 
fig|1341154.15.peg.142	CDS	NZ_AVBI01000001	154847	154530	-2	-	318	Thioredoxin	- none -	 	 
fig|1341154.15.peg.143	CDS	NZ_AVBI01000001	155146	154955	-1	-	192	hypothetical protein	- none -	 	 
fig|1341154.15.peg.144	CDS	NZ_AVBI01000001	159679	155156	-1	-	4524	DEDDh 3&#39;-5&#39; exonuclease domain / DNA polymerase III alpha subunit (EC 2.7.7.7)	- none -	 	 
fig|1341154.15.peg.145	CDS	NZ_AVBI01000001	160351	160001	-1	-	351	RNA-binding region RNP-1	- none -	 	 
fig|1341154.15.peg.146	CDS	NZ_AVBI01000001	160935	160495	-3	-	441	hypothetical protein	- none -	 	 
fig|1341154.15.peg.147	CDS	NZ_AVBI01000001	161149	161964	1	+	816	hypothetical protein	- none -	 	 
fig|1341154.15.peg.148	CDS	NZ_AVBI01000001	162014	162643	2	+	630	hypothetical protein	- none -	 	 
fig|1341154.15.peg.149	CDS	NZ_AVBI01000001	162658	164265	1	+	1608	hypothetical protein	- none -	 	 
fig|1341154.15.peg.150	CDS	NZ_AVBI01000001	164354	164899	2	+	546	SSU ribosomal protein S16p	Ribosome SSU bacterial	 	 
fig|1341154.15.peg.151	CDS	NZ_AVBI01000001	164915	165445	2	+	531	16S rRNA processing protein RimM	- none -	 	 
fig|1341154.15.peg.152	CDS	NZ_AVBI01000001	165465	166169	3	+	705	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223)	- none -	 	 
fig|1341154.15.peg.153	CDS	NZ_AVBI01000001	167455	166166	-1	-	1290	HlyD family secretion protein	- none -	 	 
fig|1341154.15.peg.154	CDS	NZ_AVBI01000001	169650	167458	-3	-	2193	Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein	- none -	 	 
fig|1341154.15.peg.155	CDS	NZ_AVBI01000001	171244	169670	-1	-	1575	hypothetical protein	- none -	 	 
fig|1341154.15.peg.156	CDS	NZ_AVBI01000001	172732	171248	-1	-	1485	hypothetical protein	- none -	 	 
fig|1341154.15.peg.157	CDS	NZ_AVBI01000001	172975	172799	-1	-	177	hypothetical protein	- none -	 	 
fig|1341154.15.peg.158	CDS	NZ_AVBI01000001	173354	173178	-2	-	177	hypothetical protein	- none -	 	 
fig|1341154.15.peg.159	CDS	NZ_AVBI01000001	175010	173448	-2	-	1563	hypothetical protein	- none -	 	 
fig|1341154.15.peg.160	CDS	NZ_AVBI01000001	175283	175441	2	+	159	hypothetical protein	- none -	 	 
fig|1341154.15.peg.161	CDS	NZ_AVBI01000001	177239	175443	-2	-	1797	Transcriptional regulator	- none -	 	 
fig|1341154.15.peg.162	CDS	NZ_AVBI01000001	178598	177522	-2	-	1077	hypothetical protein	- none -	 	 
fig|1341154.15.peg.163	CDS	NZ_AVBI01000001	178767	178585	-3	-	183	hypothetical protein	- none -	 	 
fig|1341154.15.peg.164	CDS	NZ_AVBI01000001	179695	178760	-1	-	936	hypothetical protein	- none -	 	 
fig|1341154.15.peg.165	CDS	NZ_AVBI01000001	180272	179688	-2	-	585	hypothetical protein	- none -	 	 
fig|1341154.15.peg.166	CDS	NZ_AVBI01000001	180614	180387	-2	-	228	hypothetical protein	- none -	 	 
fig|1341154.15.peg.167	CDS	NZ_AVBI01000001	180851	180627	-2	-	225	hypothetical protein	- none -	 	 
fig|1341154.15.peg.168	CDS	NZ_AVBI01000001	181128	182306	3	+	1179	Glutaryl-CoA dehydrogenase (EC 1.3.8.6)	- none -	 	 
fig|1341154.15.peg.169	CDS	NZ_AVBI01000001	182399	183184	2	+	786	PROBABLE REMNANT OF A TRANSPOSASE GENE PROTEIN	- none -	 	 
fig|1341154.15.peg.170	CDS	NZ_AVBI01000001	184232	183216	-2	-	1017	hypothetical protein	- none -	 	 
fig|1341154.15.peg.171	CDS	NZ_AVBI01000001	185835	184210	-3	-	1626	Flavin containing amine oxidoreductase	- none -	 	 
fig|1341154.15.peg.172	CDS	NZ_AVBI01000001	187330	185813	-1	-	1518	Spermidine synthase N-terminal extension / Spermidine synthase (EC 2.5.1.16)	Polyamine Metabolism	 	 
fig|1341154.15.peg.173	CDS	NZ_AVBI01000001	187538	187323	-2	-	216	hypothetical protein	- none -	 	 
fig|1341154.15.peg.174	CDS	NZ_AVBI01000001	187741	187556	-1	-	186	hypothetical protein	- none -	 	 
fig|1341154.15.peg.175	CDS	NZ_AVBI01000001	188969	187725	-2	-	1245	hypothetical protein	- none -	 	 
fig|1341154.15.peg.176	CDS	NZ_AVBI01000001	189335	188973	-2	-	363	S-adenosylmethionine decarboxylase related	- none -	 	 
fig|1341154.15.peg.177	CDS	NZ_AVBI01000001	189773	189441	-2	-	333	Ferredoxin, 2Fe-2S	Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>Soluble cytochromes and functionally related electron carriers	 	 
fig|1341154.15.peg.178	CDS	NZ_AVBI01000001	190834	189776	-1	-	1059	Thioredoxin reductase (EC 1.8.1.9)	Thioredoxin-disulfide reductase; <br>pyrimidine conversions	 	 
fig|1341154.15.peg.179	CDS	NZ_AVBI01000001	191269	191030	-1	-	240	NifU-like domain protein	- none -	 	 
fig|1341154.15.peg.180	CDS	NZ_AVBI01000001	192479	191349	-2	-	1131	Septum site-determining protein MinD	Bacterial cell division cluster; <br>Septum site-determining cluster Min	 	 
fig|1341154.15.peg.181	CDS	NZ_AVBI01000001	192938	192606	-2	-	333	Methylated-DNA-[protein]-cysteine S-methyltransferase	- none -	 	 
fig|1341154.15.peg.182	CDS	NZ_AVBI01000001	193569	192940	-3	-	630	hypothetical protein	- none -	 	 
fig|1341154.15.peg.183	CDS	NZ_AVBI01000001	194337	193570	-3	-	768	tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33)	- none -	 	 
fig|1341154.15.peg.184	CDS	NZ_AVBI01000001	194398	195459	1	+	1062	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	- none -	 	 
fig|1341154.15.peg.185	CDS	NZ_AVBI01000001	196476	195433	-3	-	1044	Membrane anchored sensor signal transduction histidine kinase Fjoh_0543	- none -	 	 
