Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|2692212.4.peg.24	CDS	NZ_WUMO01000001	26075	27061	2	+	987	hypothetical protein	- none -	 	 
fig|2692212.4.peg.25	CDS	NZ_WUMO01000001	27135	28370	3	+	1236	hypothetical protein	- none -	 	 
fig|2692212.4.peg.26	CDS	NZ_WUMO01000001	28380	29483	3	+	1104	Glycosyltransferase	- none -	 	 
fig|2692212.4.peg.27	CDS	NZ_WUMO01000001	29471	30535	2	+	1065	hypothetical protein	- none -	 	 
fig|2692212.4.peg.28	CDS	NZ_WUMO01000001	30675	31799	3	+	1125	hypothetical protein	- none -	 	 
fig|2692212.4.peg.29	CDS	NZ_WUMO01000001	32855	31776	-2	-	1080	Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)	- none -	 	 
fig|2692212.4.peg.30	CDS	NZ_WUMO01000001	32985	33968	3	+	984	UDP-glucuronate decarboxylase (EC 4.1.1.35)	- none -	 	 
fig|2692212.4.peg.31	CDS	NZ_WUMO01000001	34043	34810	2	+	768	Putative N-acetylgalactosaminyl-diphosphoundecaprenol glucuronosyltransferase	Teichuronic acid biosynthesis	 	 
fig|2692212.4.peg.32	CDS	NZ_WUMO01000001	35445	34915	-3	-	531	hypothetical protein	- none -	 	 
fig|2692212.4.peg.33	CDS	NZ_WUMO01000001	36799	35489	-1	-	1311	Coenzyme F390 synthetase	- none -	 	 
fig|2692212.4.peg.34	CDS	NZ_WUMO01000001	36935	38209	2	+	1275	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	De Novo Purine Biosynthesis	 	 
fig|2692212.4.peg.35	CDS	NZ_WUMO01000001	38483	38253	-2	-	231	hypothetical protein	- none -	 	 
fig|2692212.4.peg.36	CDS	NZ_WUMO01000001	38625	39554	3	+	930	Uncharacterized integral membrane protein	- none -	 	 
fig|2692212.4.peg.37	CDS	NZ_WUMO01000001	40202	39549	-2	-	654	Uracil phosphoribosyltransferase (EC 2.4.2.9)	pyrimidine conversions	 	 
fig|2692212.4.peg.38	CDS	NZ_WUMO01000001	40313	40918	2	+	606	hypothetical protein	- none -	 	 
fig|2692212.4.peg.39	CDS	NZ_WUMO01000001	40962	41972	3	+	1011	ADP-heptose:LPS heptosyltransferase	- none -	 	 
fig|2692212.4.peg.40	CDS	NZ_WUMO01000001	42611	42180	-2	-	432	hypothetical protein	- none -	 	 
fig|2692212.4.peg.41	CDS	NZ_WUMO01000001	43058	42750	-2	-	309	hypothetical protein	- none -	 	 
fig|2692212.4.peg.42	CDS	NZ_WUMO01000001	44229	43177	-3	-	1053	Flavodoxin reductases (ferredoxin-NADPH reductases) family 1	Anaerobic respiratory reductases	 	 
fig|2692212.4.peg.43	CDS	NZ_WUMO01000001	44357	45817	2	+	1461	hypothetical protein	- none -	 	 
fig|2692212.4.peg.44	CDS	NZ_WUMO01000001	45911	46606	2	+	696	ATP-binding protein	- none -	 	 
fig|2692212.4.peg.45	CDS	NZ_WUMO01000001	46697	49309	2	+	2613	TPR domain protein	- none -	 	 
fig|2692212.4.peg.46	CDS	NZ_WUMO01000001	49322	49720	2	+	399	Polymer-forming bactofilin	- none -	 	 
fig|2692212.4.peg.47	CDS	NZ_WUMO01000001	49701	49925	3	+	225	ATP synthase protein I	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.48	CDS	NZ_WUMO01000001	49925	50308	2	+	384	hypothetical protein	- none -	 	 
fig|2692212.4.peg.49	CDS	NZ_WUMO01000001	50442	51617	3	+	1176	ATP synthase F0 sector subunit a (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.50	CDS	NZ_WUMO01000001	51658	51858	1	+	201	ATP synthase F0 sector subunit c (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.51	CDS	NZ_WUMO01000001	51943	52434	1	+	492	ATP synthase F0 sector subunit b (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.52	CDS	NZ_WUMO01000001	52439	52972	2	+	534	ATP synthase delta chain (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.53	CDS	NZ_WUMO01000001	53012	54589	2	+	1578	ATP synthase alpha chain (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.54	CDS	NZ_WUMO01000001	54676	55536	1	+	861	ATP synthase gamma chain (EC 3.6.3.14)	F0F1-type ATP synthase	 	 
fig|2692212.4.peg.55	CDS	NZ_WUMO01000001	56202	56648	3	+	447	Histone acetyltransferase HPA2 and related acetyltransferases	- none -	 	 
fig|2692212.4.peg.56	CDS	NZ_WUMO01000001	56744	58204	2	+	1461	Polysaccharide biosynthesis protein	- none -	 	 
fig|2692212.4.peg.57	CDS	NZ_WUMO01000001	58232	58666	2	+	435	Deoxyuridine 5&#39;-triphosphate nucleotidohydrolase (EC 3.6.1.23)	Housecleaning nucleoside triphosphate pyrophosphatases; <br>Nudix proteins (nucleoside triphosphate hydrolases)	 	 
fig|2692212.4.peg.58	CDS	NZ_WUMO01000001	58724	59740	2	+	1017	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	Rhamnose containing glycans; <br>dTDP-rhamnose synthesis	 	 
fig|2692212.4.peg.59	CDS	NZ_WUMO01000001	59790	61142	3	+	1353	TPR domain protein	- none -	 	 
fig|2692212.4.peg.60	CDS	NZ_WUMO01000001	61150	61929	1	+	780	hypothetical protein	- none -	 	 
fig|2692212.4.peg.61	CDS	NZ_WUMO01000001	61954	63207	1	+	1254	Murein hydrolase activator EnvC	- none -	 	 
fig|2692212.4.peg.62	CDS	NZ_WUMO01000001	63657	63238	-3	-	420	Predicted signal-transduction protein containing cAMP-binding and CBS domains	CBSS-342610.3.peg.1536	 	 
fig|2692212.4.peg.63	CDS	NZ_WUMO01000001	63782	64174	2	+	393	Ribosome-binding factor A	CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial	 	 
fig|2692212.4.peg.64	CDS	NZ_WUMO01000001	64176	65375	3	+	1200	Lipoprotein releasing system transmembrane protein LolC/LolE	- none -	 	 
fig|2692212.4.peg.65	CDS	NZ_WUMO01000001	65548	66975	1	+	1428	Na+-driven multidrug efflux pump	- none -	 	 
fig|2692212.4.peg.66	CDS	NZ_WUMO01000001	68022	67030	-3	-	993	tRNA-dihydrouridine synthase DusB	- none -	 	 
fig|2692212.4.peg.67	CDS	NZ_WUMO01000001	68959	68141	-1	-	819	hypothetical protein	- none -	 	 
fig|2692212.4.peg.68	CDS	NZ_WUMO01000001	70317	69028	-3	-	1290	Coenzyme A ligase	- none -	 	 
fig|2692212.4.peg.69	CDS	NZ_WUMO01000001	71978	70314	-2	-	1665	hypothetical protein	- none -	 	 
fig|2692212.4.peg.70	CDS	NZ_WUMO01000001	73502	71985	-2	-	1518	Carotenoid cis-trans isomerase	- none -	 	 
fig|2692212.4.peg.71	CDS	NZ_WUMO01000001	77176	73502	-1	-	3675	membrane protein, inferred for ABFAE pathway	- none -	 	 
fig|2692212.4.peg.72	CDS	NZ_WUMO01000001	78441	77266	-3	-	1176	Glycosyl transferase, group 2 family	- none -	 	 
fig|2692212.4.peg.73	CDS	NZ_WUMO01000001	78943	78458	-1	-	486	hypothetical protein	- none -	 	 
fig|2692212.4.peg.74	CDS	NZ_WUMO01000001	79317	78946	-3	-	372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	Fatty Acid Biosynthesis FASII	 	 
fig|2692212.4.peg.75	CDS	NZ_WUMO01000001	79910	79323	-2	-	588	hypothetical protein	- none -	 	 
fig|2692212.4.peg.76	CDS	NZ_WUMO01000001	80583	79948	-3	-	636	hypothetical protein	- none -	 	 
fig|2692212.4.peg.77	CDS	NZ_WUMO01000001	81175	80549	-1	-	627	FIG027190: Putative transmembrane protein	- none -	 	 
fig|2692212.4.peg.78	CDS	NZ_WUMO01000001	82232	81456	-2	-	777	Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-)	Polysaccharide deacetylases	 	 
fig|2692212.4.peg.79	CDS	NZ_WUMO01000001	83290	82229	-1	-	1062	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|2692212.4.peg.80	CDS	NZ_WUMO01000001	84486	83290	-3	-	1197	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	- none -	 	 
fig|2692212.4.peg.81	CDS	NZ_WUMO01000001	84883	84626	-1	-	258	Acyl carrier protein	Fatty Acid Biosynthesis FASII	 	 
fig|2692212.4.peg.82	CDS	NZ_WUMO01000001	85503	84886	-3	-	618	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|2692212.4.peg.83	CDS	NZ_WUMO01000001	85987	85505	-1	-	483	hypothetical protein	- none -	 	 
fig|2692212.4.peg.84	CDS	NZ_WUMO01000001	86683	86000	-1	-	684	hypothetical protein	- none -	 	 
fig|2692212.4.peg.85	CDS	NZ_WUMO01000001	87824	86685	-2	-	1140	3-oxoacyl-[ACP] synthase (EC 2.3.1.41) FabV like	- none -	 	 
fig|2692212.4.peg.86	CDS	NZ_WUMO01000001	88388	87939	-2	-	450	FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein	- none -	 	 
fig|2692212.4.peg.87	CDS	NZ_WUMO01000001	89646	88363	-3	-	1284	Domain of unknown function / Efflux ABC transporter, permease protein	- none -	 	 
fig|2692212.4.peg.88	CDS	NZ_WUMO01000001	90388	89636	-1	-	753	Efflux ABC transporter, ATP-binding protein	- none -	 	 
fig|2692212.4.peg.89	CDS	NZ_WUMO01000001	91396	90398	-1	-	999	FIG00655207: hypothetical protein	- none -	 	 
fig|2692212.4.peg.90	CDS	NZ_WUMO01000001	91801	91397	-1	-	405	hypothetical protein	- none -	 	 
fig|2692212.4.peg.91	CDS	NZ_WUMO01000001	92131	91811	-1	-	321	hypothetical protein	- none -	 	 
fig|2692212.4.peg.92	CDS	NZ_WUMO01000001	92588	92124	-2	-	465	3-hydroxydecanoyl-[ACP] dehydratase (EC 4.2.1.59)	- none -	 	 
fig|2692212.4.peg.93	CDS	NZ_WUMO01000001	93028	92597	-1	-	432	3-hydroxydecanoyl-[ACP] dehydratase (EC 4.2.1.59)	- none -	 	 
fig|2692212.4.peg.94	CDS	NZ_WUMO01000001	94161	93028	-3	-	1134	3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)	- none -	 	 
fig|2692212.4.peg.95	CDS	NZ_WUMO01000001	95081	94179	-2	-	903	Dialkylrecorsinol condensing enzyme	- none -	 	 
fig|2692212.4.peg.96	CDS	NZ_WUMO01000001	96330	95446	-3	-	885	Lysophospholipid acyltransferase	- none -	 	 
fig|2692212.4.peg.97	CDS	NZ_WUMO01000001	96585	96331	-3	-	255	Acyl carrier protein	Fatty Acid Biosynthesis FASII	 	 
fig|2692212.4.peg.98	CDS	NZ_WUMO01000001	97813	96578	-1	-	1236	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	Fatty Acid Biosynthesis FASII	 	 
fig|2692212.4.peg.99	CDS	NZ_WUMO01000001	98750	98019	-2	-	732	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|2692212.4.peg.100	CDS	NZ_WUMO01000001	100057	98846	-1	-	1212	hypothetical protein	- none -	 	 
fig|2692212.4.peg.101	CDS	NZ_WUMO01000001	101619	100099	-3	-	1521	Putative histidine ammonia-lyase protein	- none -	 	 
fig|2692212.4.peg.102	CDS	NZ_WUMO01000001	101721	102971	3	+	1251	FIG022199: FAD-binding protein	- none -	 	 
fig|2692212.4.peg.103	CDS	NZ_WUMO01000001	103551	103216	-3	-	336	L-fucose mutarotase, type 2 (EC 5.1.3.29)	- none -	 	 
fig|2692212.4.peg.104	CDS	NZ_WUMO01000001	104413	103556	-1	-	858	Fumarylacetoacetate hydrolase family protein	Gentisate degradation; <br>Salicylate and gentisate catabolism	 	 
fig|2692212.4.peg.105	CDS	NZ_WUMO01000001	104516	104400	-2	-	117	hypothetical protein	- none -	 	 
fig|2692212.4.peg.106	CDS	NZ_WUMO01000001	105497	104733	-2	-	765	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	 	 
fig|2692212.4.peg.107	CDS	NZ_WUMO01000001	107189	105534	-2	-	1656	Altronate dehydratase (EC 4.2.1.7)	- none -	 	 
fig|2692212.4.peg.108	CDS	NZ_WUMO01000001	107362	108252	1	+	891	Transcriptional regulator, AraC family	- none -	 	 
fig|2692212.4.peg.109	CDS	NZ_WUMO01000001	109168	108389	-1	-	780	L-fuco-beta-pyranose dehydrogenase, type 2 (EC 1.1.1.122)	- none -	 	 
fig|2692212.4.peg.110	CDS	NZ_WUMO01000001	111106	109418	-1	-	1689	Predicted sodium-dependent galactose transporter	- none -	 	 
fig|2692212.4.peg.111	CDS	NZ_WUMO01000001	112416	111358	-3	-	1059	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	Lactose and Galactose Uptake and Utilization	 	 
fig|2692212.4.peg.112	CDS	NZ_WUMO01000001	113591	112431	-2	-	1161	Galactokinase (EC 2.7.1.6)	Lactose and Galactose Uptake and Utilization	 	 
fig|2692212.4.peg.113	CDS	NZ_WUMO01000001	114678	113626	-3	-	1053	Aldose 1-epimerase (EC 5.1.3.3)	Lactose and Galactose Uptake and Utilization	 	 
fig|2692212.4.peg.114	CDS	NZ_WUMO01000001	114780	115778	3	+	999	Transcriptional regulator of fucose utilization, GntR family	- none -	 	 
fig|2692212.4.peg.115	CDS	NZ_WUMO01000001	116539	115850	-1	-	690	Hypothetical Nudix-like regulator	- none -	 	 
fig|2692212.4.peg.116	CDS	NZ_WUMO01000001	117069	118613	3	+	1545	alpha-L-arabinofuranosidase (EC 3.2.1.55)	- none -	 	 
fig|2692212.4.peg.117	CDS	NZ_WUMO01000001	118792	118625	-1	-	168	hypothetical protein	- none -	 	 
fig|2692212.4.peg.118	CDS	NZ_WUMO01000001	118843	120534	1	+	1692	Ribulokinase (EC 2.7.1.16)	L-Arabinose utilization	 	 
fig|2692212.4.peg.119	CDS	NZ_WUMO01000001	120518	121219	2	+	702	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	L-Arabinose utilization	 	 
fig|2692212.4.peg.120	CDS	NZ_WUMO01000001	121336	122844	1	+	1509	L-arabinose isomerase (EC 5.3.1.4)	L-Arabinose utilization	 	 
fig|2692212.4.peg.121	CDS	NZ_WUMO01000001	122992	124176	1	+	1185	Aldose 1-epimerase (EC 5.1.3.3)	Lactose and Galactose Uptake and Utilization	 	 
fig|2692212.4.peg.122	CDS	NZ_WUMO01000001	124331	124822	2	+	492	hypothetical protein	- none -	 	 
fig|2692212.4.peg.123	CDS	NZ_WUMO01000001	124848	125312	3	+	465	OsmC/Ohr family protein	- none -	 	 
fig|2692212.4.peg.124	CDS	NZ_WUMO01000001	125355	125642	3	+	288	hypothetical protein	- none -	 	 
fig|2692212.4.peg.125	CDS	NZ_WUMO01000001	125646	125939	3	+	294	hypothetical protein	- none -	 	 
fig|2692212.4.peg.126	CDS	NZ_WUMO01000001	126363	127304	3	+	942	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	De Novo Purine Biosynthesis; <br>Pentose phosphate pathway	 	 
fig|2692212.4.peg.127	CDS	NZ_WUMO01000001	127381	127992	1	+	612	LSU ribosomal protein L25p	- none -	 	 
fig|2692212.4.peg.128	CDS	NZ_WUMO01000001	128395	129003	1	+	609	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	Sporulation-associated proteins with broader functions; <br>Translation termination factors bacterial	 	 
fig|2692212.4.peg.129	CDS	NZ_WUMO01000001	129143	129754	2	+	612	Superoxide dismutase [Mn] (EC 1.15.1.1)	Oxidative stress	 	 
fig|2692212.4.peg.130	CDS	NZ_WUMO01000001	132315	130417	-3	-	1899	Amidophosphoribosyltransferase (EC 2.4.2.14)	De Novo Purine Biosynthesis	 	 
fig|2692212.4.peg.131	CDS	NZ_WUMO01000001	133319	132396	-2	-	924	Ribokinase (EC 2.7.1.15)	D-ribose utilization; <br>Deoxyribose and Deoxynucleoside Catabolism	 	 
fig|2692212.4.peg.132	CDS	NZ_WUMO01000001	133930	133526	-1	-	405	hypothetical protein	- none -	 	 
fig|2692212.4.peg.133	CDS	NZ_WUMO01000001	134501	133914	-2	-	588	RNA polymerase ECF-type sigma factor	- none -	 	 
fig|2692212.4.peg.134	CDS	NZ_WUMO01000001	134811	135158	3	+	348	hypothetical protein	- none -	 	 
fig|2692212.4.peg.135	CDS	NZ_WUMO01000001	135701	135222	-2	-	480	Ribonuclease HI (EC 3.1.26.4)	CBSS-228410.1.peg.134; <br>CBSS-342610.3.peg.1536; <br>Ribonuclease H	 	 
fig|2692212.4.peg.136	CDS	NZ_WUMO01000001	136415	135852	-2	-	564	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	5-FCL-like protein; <br>De Novo Purine Biosynthesis	 	 
fig|2692212.4.peg.137	CDS	NZ_WUMO01000001	136591	136827	1	+	237	Acyl carrier protein	Fatty Acid Biosynthesis FASII	 	 
fig|2692212.4.peg.138	CDS	NZ_WUMO01000001	137067	138320	3	+	1254	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	- none -	 	 
fig|2692212.4.peg.139	CDS	NZ_WUMO01000001	138331	139071	1	+	741	Ribonuclease III (EC 3.1.26.3)	CBSS-176299.4.peg.1292; <br>RNA processing and degradation, bacterial	 	 
fig|2692212.4.peg.140	CDS	NZ_WUMO01000001	139197	139685	3	+	489	hypothetical protein	- none -	 	 
fig|2692212.4.peg.141	CDS	NZ_WUMO01000001	139691	141124	2	+	1434	Pyruvate kinase (EC 2.7.1.40)	Pyruvate metabolism I: anaplerotic reactions, PEP	 	 
fig|2692212.4.peg.142	CDS	NZ_WUMO01000001	141727	143409	1	+	1683	Arylsulfatase (EC 3.1.6.1)	Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1	 	 
fig|2692212.4.peg.143	CDS	NZ_WUMO01000001	143471	144487	2	+	1017	Nonspecific acid phosphatase	- none -	 	 
fig|2692212.4.peg.144	CDS	NZ_WUMO01000001	144579	145397	3	+	819	Possible Neuromedin U precursor	- none -	 	 
fig|2692212.4.peg.145	CDS	NZ_WUMO01000001	145411	146811	1	+	1401	hypothetical protein	- none -	 	 
fig|2692212.4.peg.146	CDS	NZ_WUMO01000001	146916	148460	3	+	1545	Arylsulfatase (EC 3.1.6.1)	Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1	 	 
fig|2692212.4.peg.147	CDS	NZ_WUMO01000001	148806	149384	3	+	579	putative lipoprotein	- none -	 	 
fig|2692212.4.peg.148	CDS	NZ_WUMO01000001	149513	150688	2	+	1176	Transcriptional regulator, AraC family	- none -	 	 
fig|2692212.4.peg.149	CDS	NZ_WUMO01000001	150776	151936	2	+	1161	Outer membrane protein/protective antigen OMA87	CBSS-251221.1.peg.1863	 	 
fig|2692212.4.peg.150	CDS	NZ_WUMO01000001	152150	153346	2	+	1197	Aminopeptidase C (EC 3.4.22.40)	Protein degradation	 	 
fig|2692212.4.peg.151	CDS	NZ_WUMO01000001	155718	153421	-3	-	2298	hypothetical protein	- none -	 	 
fig|2692212.4.peg.152	CDS	NZ_WUMO01000001	156299	155901	-2	-	399	hypothetical protein	- none -	 	 
fig|2692212.4.peg.153	CDS	NZ_WUMO01000001	156476	156754	2	+	279	hypothetical protein	- none -	 	 
fig|2692212.4.peg.154	CDS	NZ_WUMO01000001	156875	157555	2	+	681	hypothetical protein	- none -	 	 
fig|2692212.4.peg.155	CDS	NZ_WUMO01000001	159680	158337	-2	-	1344	Intramembrane protease RasP/YluC, implicated in cell division based on FtsL cleavage	CBSS-83331.1.peg.3039; <br>Periplasmic Stress Response	 	 
fig|2692212.4.peg.156	CDS	NZ_WUMO01000001	160030	160350	1	+	321	hypothetical protein	- none -	 	 
fig|2692212.4.peg.157	CDS	NZ_WUMO01000001	160417	160578	1	+	162	hypothetical protein	- none -	 	 
fig|2692212.4.peg.158	CDS	NZ_WUMO01000001	160600	160731	1	+	132	hypothetical protein	- none -	 	 
fig|2692212.4.peg.159	CDS	NZ_WUMO01000001	160780	161358	1	+	579	hypothetical protein	- none -	 	 
fig|2692212.4.peg.160	CDS	NZ_WUMO01000001	161339	161911	2	+	573	hypothetical protein	- none -	 	 
fig|2692212.4.peg.161	CDS	NZ_WUMO01000001	161923	162168	1	+	246	hypothetical protein	- none -	 	 
fig|2692212.4.peg.162	CDS	NZ_WUMO01000001	162808	162981	1	+	174	hypothetical protein	- none -	 	 
fig|2692212.4.peg.163	CDS	NZ_WUMO01000001	162984	163115	3	+	132	hypothetical protein	- none -	 	 
fig|2692212.4.peg.164	CDS	NZ_WUMO01000001	163173	164315	3	+	1143	HlyD family secretion protein	- none -	 	 
fig|2692212.4.peg.165	CDS	NZ_WUMO01000001	164316	166466	3	+	2151	Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein	- none -	 	 
fig|2692212.4.peg.166	CDS	NZ_WUMO01000001	166640	166789	2	+	150	hypothetical protein	- none -	 	 
fig|2692212.4.peg.167	CDS	NZ_WUMO01000001	166858	167760	1	+	903	hypothetical protein	- none -	 	 
fig|2692212.4.peg.168	CDS	NZ_WUMO01000001	167754	168389	3	+	636	ABC transporter, ATP-binding protein	- none -	 	 
fig|2692212.4.peg.169	CDS	NZ_WUMO01000001	168532	169602	1	+	1071	NADPH dehydrogenase	- none -	 	 
fig|2692212.4.peg.170	CDS	NZ_WUMO01000001	169706	170749	2	+	1044	Putative oxidoreductase	- none -	 	 
fig|2692212.4.peg.171	CDS	NZ_WUMO01000001	171236	172450	2	+	1215	Membrane protein mosC	- none -	 	 
fig|2692212.4.peg.172	CDS	NZ_WUMO01000001	172653	175472	3	+	2820	Thiamin-regulated outer membrane receptor Omr1	Thiamin biosynthesis	 	 
fig|2692212.4.peg.173	CDS	NZ_WUMO01000001	175491	176828	3	+	1338	hypothetical protein	- none -	 	 
fig|2692212.4.peg.174	CDS	NZ_WUMO01000001	176966	177823	2	+	858	hypothetical protein	- none -	 	 
fig|2692212.4.peg.175	CDS	NZ_WUMO01000001	177960	177844	-3	-	117	hypothetical protein	- none -	 	 
fig|2692212.4.peg.176	CDS	NZ_WUMO01000001	177990	179222	3	+	1233	Ribosome LSU-associated GTP-binding protein HflX	- none -	 	 
fig|2692212.4.peg.177	CDS	NZ_WUMO01000001	180269	179319	-2	-	951	hypothetical protein	- none -	 	 
fig|2692212.4.peg.178	CDS	NZ_WUMO01000001	180858	180349	-3	-	510	hypothetical protein	- none -	 	 
fig|2692212.4.peg.179	CDS	NZ_WUMO01000001	181256	180933	-2	-	324	PaaD-like protein (DUF59) involved in Fe-S cluster assembly	Iron-sulfur cluster assembly	 	 
fig|2692212.4.peg.180	CDS	NZ_WUMO01000001	181761	181351	-3	-	411	hypothetical protein	- none -	 	 
fig|2692212.4.peg.181	CDS	NZ_WUMO01000001	182316	181891	-3	-	426	Sulfur acceptor protein => iron-sulfur cluster assembly SufE	- none -	 	 
fig|2692212.4.peg.182	CDS	NZ_WUMO01000001	182744	182319	-2	-	426	hypothetical protein	- none -	 	 
fig|2692212.4.peg.183	CDS	NZ_WUMO01000001	183973	182759	-1	-	1215	Cysteine desulfurase (EC 2.8.1.7) => SufS	- none -	 	 
fig|2692212.4.peg.184	CDS	NZ_WUMO01000001	184191	185540	3	+	1350	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	- none -	 	 
fig|2692212.4.peg.185	CDS	NZ_WUMO01000001	185543	185911	2	+	369	hypothetical protein	- none -	 	 
fig|2692212.4.peg.186	CDS	NZ_WUMO01000001	187339	186023	-1	-	1317	Iron-sulfur cluster assembly protein SufD	Iron-sulfur cluster assembly	 	 
fig|2692212.4.peg.187	CDS	NZ_WUMO01000001	188152	187406	-1	-	747	Iron-sulfur cluster assembly ATPase protein SufC	Iron-sulfur cluster assembly	 	 
fig|2692212.4.peg.188	CDS	NZ_WUMO01000001	189759	188311	-3	-	1449	Iron-sulfur cluster assembly protein SufB	Iron-sulfur cluster assembly	 	 
